areaNm,daywkDivNm,touNum,baseYmd
부산광역시,토요일,545132.0,2022-10-08
대구광역시,토요일,373586.5,2022-10-08
인천광역시,토요일,629093.5,2022-10-08
광주광역시,토요일,237849.5,2022-10-08
대전광역시,토요일,286783.0,2022-10-08
울산광역시,토요일,206090.5,2022-10-08
세종특별자치시,토요일,101951.5,2022-10-08
경기도,토요일,2249527.0,2022-10-08
강원도,토요일,764946.0,2022-10-08
충청북도,토요일,503342.0,2022-10-08
충청남도,토요일,799211.0,2022-10-08
전라북도,토요일,440510.0,2022-10-08
전라남도,토요일,559167.0,2022-10-08
경상북도,토요일,787601.5,2022-10-08
경상남도,토요일,651245.0,2022-10-08
제주특별자치도,토요일,209618.5,2022-10-08
서울특별시,일요일,1708269.5,2022-10-09
부산광역시,일요일,546990.5,2022-10-09
대구광역시,일요일,351281.0,2022-10-09
인천광역시,일요일,573013.0,2022-10-09
광주광역시,일요일,212058.0,2022-10-09
대전광역시,일요일,263532.5,2022-10-09
울산광역시,일요일,203108.5,2022-10-09
세종특별자치시,일요일,85088.5,2022-10-09
경기도,일요일,2113664.0,2022-10-09
강원도,일요일,810600.0,2022-10-09
충청북도,일요일,471604.0,2022-10-09
충청남도,일요일,758485.0,2022-10-09
전라북도,일요일,446085.5,2022-10-09
전라남도,일요일,573191.5,2022-10-09
경상북도,일요일,830585.0,2022-10-09
경상남도,일요일,680641.5,2022-10-09
제주특별자치도,일요일,211519.0,2022-10-09
서울특별시,월요일,1409030.0,2022-10-10
부산광역시,월요일,426083.0,2022-10-10
대구광역시,월요일,275394.0,2022-10-10
인천광역시,월요일,463151.5,2022-10-10
광주광역시,월요일,169179.5,2022-10-10
대전광역시,월요일,213825.5,2022-10-10
울산광역시,월요일,162613.5,2022-10-10
세종특별자치시,월요일,82551.0,2022-10-10
경기도,월요일,1816475.5,2022-10-10
강원도,월요일,565964.0,2022-10-10
충청북도,월요일,341988.5,2022-10-10
충청남도,월요일,534572.5,2022-10-10
전라북도,월요일,313236.0,2022-10-10
전라남도,월요일,439120.5,2022-10-10
경상북도,월요일,604425.5,2022-10-10
경상남도,월요일,521549.0,2022-10-10
제주특별자치도,월요일,200158.0,2022-10-10
서울특별시,화요일,1382885.0,2022-10-11
부산광역시,화요일,307657.0,2022-10-11
대구광역시,화요일,205019.5,2022-10-11
인천광역시,화요일,359037.0,2022-10-11
광주광역시,화요일,130816.0,2022-10-11
대전광역시,화요일,163964.5,2022-10-11
울산광역시,화요일,122122.0,2022-10-11
세종특별자치시,화요일,64837.5,2022-10-11
경기도,화요일,1418445.0,2022-10-11
강원도,화요일,328303.5,2022-10-11
충청북도,화요일,242826.5,2022-10-11
충청남도,화요일,330435.0,2022-10-11
전라북도,화요일,181296.5,2022-10-11
전라남도,화요일,258783.0,2022-10-11
경상북도,화요일,368168.5,2022-10-11
경상남도,화요일,320012.0,2022-10-11
제주특별자치도,화요일,190995.0,2022-10-11
서울특별시,수요일,1439529.0,2022-10-12
부산광역시,수요일,306456.5,2022-10-12
대구광역시,수요일,210346.5,2022-10-12
인천광역시,수요일,372792.0,2022-10-12
광주광역시,수요일,131722.5,2022-10-12
대전광역시,수요일,171419.5,2022-10-12
울산광역시,수요일,120991.5,2022-10-12
세종특별자치시,수요일,66528.0,2022-10-12
경기도,수요일,1469790.0,2022-10-12
강원도,수요일,329518.0,2022-10-12
충청북도,수요일,253358.0,2022-10-12
충청남도,수요일,348099.5,2022-10-12
전라북도,수요일,184740.5,2022-10-12
전라남도,수요일,269601.5,2022-10-12
경상북도,수요일,380096.5,2022-10-12
경상남도,수요일,326231.5,2022-10-12
제주특별자치도,수요일,188107.5,2022-10-12
서울특별시,목요일,1478347.5,2022-10-13
부산광역시,목요일,315182.0,2022-10-13
대구광역시,목요일,217038.5,2022-10-13
인천광역시,목요일,386277.5,2022-10-13
광주광역시,목요일,137210.5,2022-10-13
대전광역시,목요일,178293.5,2022-10-13
울산광역시,목요일,119311.5,2022-10-13
세종특별자치시,목요일,69664.0,2022-10-13
경기도,목요일,1533087.5,2022-10-13
강원도,목요일,340816.0,2022-10-13
충청북도,목요일,263718.0,2022-10-13
충청남도,목요일,363447.0,2022-10-13
전라북도,목요일,195958.0,2022-10-13
전라남도,목요일,281435.0,2022-10-13
경상북도,목요일,398527.5,2022-10-13
경상남도,목요일,334442.5,2022-10-13
제주특별자치도,목요일,190428.0,2022-10-13
서울특별시,금요일,1614497.5,2022-10-14
부산광역시,금요일,351151.5,2022-10-14
대구광역시,금요일,255601.5,2022-10-14
인천광역시,금요일,426905.5,2022-10-14
광주광역시,금요일,163369.5,2022-10-14
대전광역시,금요일,206160.5,2022-10-14
울산광역시,금요일,124694.5,2022-10-14
세종특별자치시,금요일,75740.0,2022-10-14
경기도,금요일,1690636.5,2022-10-14
강원도,금요일,407648.5,2022-10-14
충청북도,금요일,303149.0,2022-10-14
충청남도,금요일,427766.5,2022-10-14
전라북도,금요일,233460.5,2022-10-14
전라남도,금요일,321142.5,2022-10-14
경상북도,금요일,461531.0,2022-10-14
경상남도,금요일,380044.0,2022-10-14
제주특별자치도,금요일,196609.0,2022-10-14
서울특별시,토요일,1994821.5,2022-10-15
부산광역시,토요일,475793.5,2022-10-15
대구광역시,토요일,350220.5,2022-10-15
인천광역시,토요일,611348.5,2022-10-15
광주광역시,토요일,225176.0,2022-10-15
대전광역시,토요일,285190.5,2022-10-15
울산광역시,토요일,166495.0,2022-10-15
세종특별자치시,토요일,98094.5,2022-10-15
경기도,토요일,2243517.5,2022-10-15
강원도,토요일,658371.0,2022-10-15
충청북도,토요일,445728.5,2022-10-15
충청남도,토요일,688432.5,2022-10-15
전라북도,토요일,367017.0,2022-10-15
전라남도,토요일,471688.0,2022-10-15
경상북도,토요일,694435.0,2022-10-15
경상남도,토요일,579519.5,2022-10-15
제주특별자치도,토요일,199374.0,2022-10-15
서울특별시,일요일,1655059.0,2022-10-16
부산광역시,일요일,427822.5,2022-10-16
대구광역시,일요일,304888.5,2022-10-16
인천광역시,일요일,536039.0,2022-10-16
광주광역시,일요일,184390.5,2022-10-16
대전광역시,일요일,235434.5,2022-10-16
울산광역시,일요일,159635.0,2022-10-16
세종특별자치시,일요일,79772.0,2022-10-16
경기도,일요일,2037052.5,2022-10-16
강원도,일요일,621971.0,2022-10-16
충청북도,일요일,404880.0,2022-10-16
충청남도,일요일,621593.0,2022-10-16
전라북도,일요일,343402.5,2022-10-16
전라남도,일요일,459924.5,2022-10-16
경상북도,일요일,684271.0,2022-10-16
경상남도,일요일,564102.0,2022-10-16
제주특별자치도,일요일,196511.0,2022-10-16
서울특별시,월요일,1371464.5,2022-10-17
부산광역시,월요일,304426.5,2022-10-17
대구광역시,월요일,201372.5,2022-10-17
인천광역시,월요일,356170.5,2022-10-17
광주광역시,월요일,126374.5,2022-10-17
대전광역시,월요일,167685.0,2022-10-17
울산광역시,월요일,110922.0,2022-10-17
세종특별자치시,월요일,59976.0,2022-10-17
경기도,월요일,1452482.5,2022-10-17
강원도,월요일,363447.0,2022-10-17
충청북도,월요일,245150.5,2022-10-17
충청남도,월요일,337921.5,2022-10-17
전라북도,월요일,177359.0,2022-10-17
전라남도,월요일,258569.5,2022-10-17
경상북도,월요일,378952.0,2022-10-17
경상남도,월요일,323904.0,2022-10-17
제주특별자치도,월요일,187645.5,2022-10-17
서울특별시,화요일,1478193.5,2022-10-18
부산광역시,화요일,315861.0,2022-10-18
대구광역시,화요일,214977.0,2022-10-18
인천광역시,화요일,385297.5,2022-10-18
광주광역시,화요일,139240.5,2022-10-18
대전광역시,화요일,177061.5,2022-10-18
울산광역시,화요일,120302.0,2022-10-18
세종특별자치시,화요일,67781.0,2022-10-18
경기도,화요일,1552897.5,2022-10-18
강원도,화요일,361259.5,2022-10-18
충청북도,화요일,266455.0,2022-10-18
충청남도,화요일,360248.0,2022-10-18
전라북도,화요일,195006.0,2022-10-18
전라남도,화요일,285586.0,2022-10-18
경상북도,화요일,409157.0,2022-10-18
경상남도,화요일,340882.5,2022-10-18
제주특별자치도,화요일,197417.5,2022-10-18
서울특별시,수요일,1518163.5,2022-10-19
부산광역시,수요일,324124.5,2022-10-19
대구광역시,수요일,219978.5,2022-10-19
인천광역시,수요일,396767.0,2022-10-19
광주광역시,수요일,141550.5,2022-10-19
대전광역시,수요일,181860.0,2022-10-19
울산광역시,수요일,125244.0,2022-10-19
세종특별자치시,수요일,68726.0,2022-10-19
경기도,수요일,1590452.5,2022-10-19
강원도,수요일,365837.5,2022-10-19
충청북도,수요일,273182.0,2022-10-19
충청남도,수요일,362803.0,2022-10-19
전라북도,수요일,199391.5,2022-10-19
전라남도,수요일,288988.0,2022-10-19
경상북도,수요일,411491.5,2022-10-19
경상남도,수요일,352324.0,2022-10-19
제주특별자치도,수요일,205849.0,2022-10-19
서울특별시,목요일,1555067.5,2022-10-20
부산광역시,목요일,336451.5,2022-10-20
대구광역시,목요일,229642.0,2022-10-20
인천광역시,목요일,408982.0,2022-10-20
광주광역시,목요일,147028.0,2022-10-20
대전광역시,목요일,185416.0,2022-10-20
울산광역시,목요일,128488.5,2022-10-20
세종특별자치시,목요일,71638.0,2022-10-20
경기도,목요일,1640191.0,2022-10-20
강원도,목요일,392227.5,2022-10-20
충청북도,목요일,283738.0,2022-10-20
충청남도,목요일,386459.5,2022-10-20
전라북도,목요일,211785.0,2022-10-20
전라남도,목요일,304314.5,2022-10-20
경상북도,목요일,424690.0,2022-10-20
경상남도,목요일,362505.5,2022-10-20
제주특별자치도,목요일,207319.0,2022-10-20
서울특별시,금요일,1698382.0,2022-10-21
부산광역시,금요일,380135.0,2022-10-21
대구광역시,금요일,268191.0,2022-10-21
인천광역시,금요일,457996.0,2022-10-21
광주광역시,금요일,168759.5,2022-10-21
대전광역시,금요일,217402.5,2022-10-21
울산광역시,금요일,139377.0,2022-10-21
세종특별자치시,금요일,77773.5,2022-10-21
경기도,금요일,1798636.0,2022-10-21
강원도,금요일,467092.5,2022-10-21
충청북도,금요일,326123.0,2022-10-21
충청남도,금요일,454107.5,2022-10-21
전라북도,금요일,252885.5,2022-10-21
전라남도,금요일,341267.5,2022-10-21
경상북도,금요일,489496.0,2022-10-21
경상남도,금요일,418274.5,2022-10-21
제주특별자치도,금요일,209170.5,2022-10-21
서울특별시,토요일,2107091.0,2022-10-22
부산광역시,토요일,505785.0,2022-10-22
대구광역시,토요일,363849.5,2022-10-22
인천광역시,토요일,631802.5,2022-10-22
광주광역시,토요일,229183.5,2022-10-22
대전광역시,토요일,301115.5,2022-10-22
울산광역시,토요일,182546.0,2022-10-22
세종특별자치시,토요일,100467.5,2022-10-22
경기도,토요일,2357040.0,2022-10-22
강원도,토요일,730047.5,2022-10-22
충청북도,토요일,486216.5,2022-10-22
충청남도,토요일,727601.0,2022-10-22
전라북도,토요일,399749.0,2022-10-22
전라남도,토요일,516533.5,2022-10-22
경상북도,토요일,751656.5,2022-10-22
경상남도,토요일,638253.0,2022-10-22
제주특별자치도,토요일,206703.0,2022-10-22
서울특별시,일요일,1750703.5,2022-10-23
부산광역시,일요일,459651.5,2022-10-23
대구광역시,일요일,314167.0,2022-10-23
인천광역시,일요일,563045.0,2022-10-23
광주광역시,일요일,189833.0,2022-10-23
대전광역시,일요일,251181.0,2022-10-23
울산광역시,일요일,171822.0,2022-10-23
세종특별자치시,일요일,81308.5,2022-10-23
경기도,일요일,2191829.5,2022-10-23
강원도,일요일,670005.0,2022-10-23
충청북도,일요일,453267.5,2022-10-23
충청남도,일요일,645305.5,2022-10-23
전라북도,일요일,384100.5,2022-10-23
전라남도,일요일,500759.0,2022-10-23
경상북도,일요일,730467.5,2022-10-23
경상남도,일요일,615296.5,2022-10-23
제주특별자치도,일요일,201967.5,2022-10-23
서울특별시,월요일,1497216.0,2022-10-24
부산광역시,월요일,331684.5,2022-10-24
대구광역시,월요일,228231.5,2022-10-24
인천광역시,월요일,401278.5,2022-10-24
광주광역시,월요일,145299.0,2022-10-24
대전광역시,월요일,181968.5,2022-10-24
울산광역시,월요일,121156.0,2022-10-24
세종특별자치시,월요일,66962.0,2022-10-24
경기도,월요일,1598716.0,2022-10-24
강원도,월요일,378441.0,2022-10-24
충청북도,월요일,273868.0,2022-10-24
충청남도,월요일,363331.5,2022-10-24
전라북도,월요일,212128.0,2022-10-24
전라남도,월요일,296285.5,2022-10-24
경상북도,월요일,412009.5,2022-10-24
경상남도,월요일,354116.0,2022-10-24
제주특별자치도,월요일,195041.0,2022-10-24
서울특별시,화요일,1546958.0,2022-10-25
부산광역시,화요일,333511.5,2022-10-25
대구광역시,화요일,227720.5,2022-10-25
인천광역시,화요일,409041.5,2022-10-25
광주광역시,화요일,145358.5,2022-10-25
대전광역시,화요일,187915.0,2022-10-25
울산광역시,화요일,120459.5,2022-10-25
세종특별자치시,화요일,72236.5,2022-10-25
경기도,화요일,1644818.0,2022-10-25
강원도,화요일,368893.0,2022-10-25
충청북도,화요일,289299.5,2022-10-25
충청남도,화요일,380859.5,2022-10-25
전라북도,화요일,219068.5,2022-10-25
전라남도,화요일,303702.0,2022-10-25
경상북도,화요일,426100.5,2022-10-25
경상남도,화요일,361588.5,2022-10-25
제주특별자치도,화요일,196259.0,2022-10-25
서울특별시,수요일,1593280.5,2022-10-26
부산광역시,수요일,342216.0,2022-10-26
대구광역시,수요일,235879.0,2022-10-26
인천광역시,수요일,415530.5,2022-10-26
광주광역시,수요일,149719.5,2022-10-26
대전광역시,수요일,193137.0,2022-10-26
울산광역시,수요일,123606.0,2022-10-26
세종특별자치시,수요일,71711.5,2022-10-26
경기도,수요일,1666409.5,2022-10-26
강원도,수요일,374755.5,2022-10-26
충청북도,수요일,287024.5,2022-10-26
충청남도,수요일,378224.0,2022-10-26
전라북도,수요일,224287.0,2022-10-26
전라남도,수요일,314615.0,2022-10-26
경상북도,수요일,427147.0,2022-10-26
경상남도,수요일,369096.0,2022-10-26
제주특별자치도,수요일,199146.5,2022-10-26
서울특별시,목요일,1629607.0,2022-10-27
부산광역시,목요일,355134.5,2022-10-27
대구광역시,목요일,244401.5,2022-10-27
인천광역시,목요일,427367.5,2022-10-27
광주광역시,목요일,152687.5,2022-10-27
대전광역시,목요일,197585.5,2022-10-27
울산광역시,목요일,129965.5,2022-10-27
세종특별자치시,목요일,74287.5,2022-10-27
경기도,목요일,1717964.5,2022-10-27
강원도,목요일,386571.5,2022-10-27
충청북도,목요일,298910.5,2022-10-27
충청남도,목요일,407701.0,2022-10-27
전라북도,목요일,236215.0,2022-10-27
전라남도,목요일,327330.5,2022-10-27
경상북도,목요일,450999.5,2022-10-27
경상남도,목요일,388038.0,2022-10-27
제주특별자치도,목요일,203332.5,2022-10-27
서울특별시,금요일,1791555.5,2022-10-28
부산광역시,금요일,400543.5,2022-10-28
대구광역시,금요일,282548.0,2022-10-28
인천광역시,금요일,471726.5,2022-10-28
광주광역시,금요일,181804.0,2022-10-28
대전광역시,금요일,228340.0,2022-10-28
울산광역시,금요일,141914.5,2022-10-28
세종특별자치시,금요일,83128.5,2022-10-28
경기도,금요일,1892870.0,2022-10-28
강원도,금요일,472094.0,2022-10-28
충청북도,금요일,341820.5,2022-10-28
충청남도,금요일,468160.0,2022-10-28
전라북도,금요일,282632.0,2022-10-28
전라남도,금요일,367493.0,2022-10-28
경상북도,금요일,517296.5,2022-10-28
경상남도,금요일,447363.0,2022-10-28
제주특별자치도,금요일,205275.0,2022-10-28
서울특별시,토요일,2209018.0,2022-10-29
부산광역시,토요일,518035.0,2022-10-29
대구광역시,토요일,380495.5,2022-10-29
인천광역시,토요일,647349.5,2022-10-29
광주광역시,토요일,242060.0,2022-10-29
대전광역시,토요일,310873.5,2022-10-29
울산광역시,토요일,180736.5,2022-10-29
세종특별자치시,토요일,104331.5,2022-10-29
경기도,토요일,2465344.0,2022-10-29
강원도,토요일,720125.0,2022-10-29
충청북도,토요일,505984.5,2022-10-29
충청남도,토요일,732620.0,2022-10-29
전라북도,토요일,460124.0,2022-10-29
전라남도,토요일,546164.5,2022-10-29
경상북도,토요일,796120.5,2022-10-29
경상남도,토요일,651035.0,2022-10-29
제주특별자치도,토요일,202338.5,2022-10-29
서울특별시,일요일,1826541.5,2022-10-30
부산광역시,일요일,470326.5,2022-10-30
대구광역시,일요일,336406.0,2022-10-30
인천광역시,일요일,574560.0,2022-10-30
광주광역시,일요일,203038.5,2022-10-30
대전광역시,일요일,262290.0,2022-10-30
울산광역시,일요일,167881.0,2022-10-30
세종특별자치시,일요일,91773.5,2022-10-30
경기도,일요일,2256793.0,2022-10-30
강원도,일요일,650975.5,2022-10-30
충청북도,일요일,466490.5,2022-10-30
충청남도,일요일,654339.0,2022-10-30
전라북도,일요일,428386.0,2022-10-30
전라남도,일요일,531062.0,2022-10-30
경상북도,일요일,762965.0,2022-10-30
경상남도,일요일,623819.0,2022-10-30
제주특별자치도,일요일,191460.5,2022-10-30
서울특별시,월요일,1542320.5,2022-10-31
부산광역시,월요일,341901.0,2022-10-31
대구광역시,월요일,241304.0,2022-10-31
인천광역시,월요일,418869.5,2022-10-31
광주광역시,월요일,153671.0,2022-10-31
대전광역시,월요일,190760.5,2022-10-31
울산광역시,월요일,122955.0,2022-10-31
세종특별자치시,월요일,69121.5,2022-10-31
경기도,월요일,1667960.0,2022-10-31
강원도,월요일,362005.0,2022-10-31
충청북도,월요일,279027.0,2022-10-31
충청남도,월요일,379060.5,2022-10-31
전라북도,월요일,236831.0,2022-10-31
전라남도,월요일,307009.5,2022-10-31
경상북도,월요일,420889.0,2022-10-31
경상남도,월요일,372543.5,2022-10-31
제주특별자치도,월요일,183491.0,2022-10-31
서울특별시,화요일,1224121.5,2022-11-01
부산광역시,화요일,247289.0,2022-11-01
대구광역시,화요일,187299.0,2022-11-01
인천광역시,화요일,323326.5,2022-11-01
광주광역시,화요일,116767.0,2022-11-01
대전광역시,화요일,146471.5,2022-11-01
울산광역시,화요일,92676.5,2022-11-01
세종특별자치시,화요일,56308.0,2022-11-01
경기도,화요일,1237908.0,2022-11-01
강원도,화요일,263119.5,2022-11-01
충청북도,화요일,226128.0,2022-11-01
충청남도,화요일,303187.5,2022-11-01
전라북도,화요일,187162.5,2022-11-01
전라남도,화요일,250152.0,2022-11-01
경상북도,화요일,346048.5,2022-11-01
경상남도,화요일,281974.0,2022-11-01
제주특별자치도,화요일,153926.5,2022-11-01
서울특별시,수요일,1273065.5,2022-11-02
부산광역시,수요일,258485.5,2022-11-02
대구광역시,수요일,195842.5,2022-11-02
인천광역시,수요일,336157.5,2022-11-02
광주광역시,수요일,126269.5,2022-11-02
대전광역시,수요일,153342.0,2022-11-02
울산광역시,수요일,98101.5,2022-11-02
세종특별자치시,수요일,56931.0,2022-11-02
경기도,수요일,1292931.5,2022-11-02
강원도,수요일,274148.0,2022-11-02
충청북도,수요일,232631.0,2022-11-02
충청남도,수요일,306540.5,2022-11-02
전라북도,수요일,189931.0,2022-11-02
전라남도,수요일,258419.0,2022-11-02
경상북도,수요일,356072.5,2022-11-02
경상남도,수요일,293692.0,2022-11-02
제주특별자치도,수요일,162827.0,2022-11-02
서울특별시,목요일,1319069.5,2022-11-03
부산광역시,목요일,275348.5,2022-11-03
대구광역시,목요일,205740.5,2022-11-03
인천광역시,목요일,339468.5,2022-11-03
광주광역시,목요일,131740.0,2022-11-03
대전광역시,목요일,162326.5,2022-11-03
울산광역시,목요일,100772.0,2022-11-03
세종특별자치시,목요일,60480.0,2022-11-03
경기도,목요일,1336289.5,2022-11-03
강원도,목요일,283944.5,2022-11-03
충청북도,목요일,241892.0,2022-11-03
충청남도,목요일,326214.0,2022-11-03
전라북도,목요일,208341.0,2022-11-03
전라남도,목요일,274323.0,2022-11-03
경상북도,목요일,372302.0,2022-11-03
경상남도,목요일,305525.5,2022-11-03
제주특별자치도,목요일,175210.0,2022-11-03
서울특별시,금요일,1456794.5,2022-11-04
부산광역시,금요일,327859.0,2022-11-04
대구광역시,금요일,246361.5,2022-11-04
인천광역시,금요일,388321.5,2022-11-04
광주광역시,금요일,157853.5,2022-11-04
대전광역시,금요일,192398.5,2022-11-04
울산광역시,금요일,111503.0,2022-11-04
세종특별자치시,금요일,65278.5,2022-11-04
경기도,금요일,1493607.5,2022-11-04
강원도,금요일,370559.0,2022-11-04
충청북도,금요일,285733.0,2022-11-04
충청남도,금요일,385143.5,2022-11-04
전라북도,금요일,252098.0,2022-11-04
전라남도,금요일,315976.5,2022-11-04
경상북도,금요일,439796.0,2022-11-04
경상남도,금요일,361399.5,2022-11-04
제주특별자치도,금요일,183071.0,2022-11-04
서울특별시,토요일,1830283.0,2022-11-05
부산광역시,토요일,463956.5,2022-11-05
대구광역시,토요일,352940.0,2022-11-05
인천광역시,토요일,568844.5,2022-11-05
광주광역시,토요일,218739.5,2022-11-05
대전광역시,토요일,273437.5,2022-11-05
울산광역시,토요일,158144.0,2022-11-05
세종특별자치시,토요일,90573.0,2022-11-05
경기도,토요일,2056652.5,2022-11-05
강원도,토요일,600138.0,2022-11-05
충청북도,토요일,446638.5,2022-11-05
충청남도,토요일,648900.0,2022-11-05
전라북도,토요일,438581.5,2022-11-05
전라남도,토요일,509554.5,2022-11-05
경상북도,토요일,711238.5,2022-11-05
경상남도,토요일,579250.0,2022-11-05
제주특별자치도,토요일,185146.5,2022-11-05
서울특별시,일요일,1522759.0,2022-11-06
부산광역시,일요일,418981.5,2022-11-06
대구광역시,일요일,304713.5,2022-11-06
인천광역시,일요일,504049.0,2022-11-06
광주광역시,일요일,180915.0,2022-11-06
대전광역시,일요일,235616.5,2022-11-06
울산광역시,일요일,151389.0,2022-11-06
세종특별자치시,일요일,81322.5,2022-11-06
경기도,일요일,1908935.0,2022-11-06
강원도,일요일,554785.0,2022-11-06
충청북도,일요일,412282.5,2022-11-06
충청남도,일요일,599844.0,2022-11-06
전라북도,일요일,411306.0,2022-11-06
전라남도,일요일,500188.5,2022-11-06
경상북도,일요일,709555.0,2022-11-06
경상남도,일요일,594072.5,2022-11-06
제주특별자치도,일요일,178454.5,2022-11-06
서울특별시,월요일,1302203.0,2022-11-07
부산광역시,월요일,285309.5,2022-11-07
대구광역시,월요일,207690.0,2022-11-07
인천광역시,월요일,355309.5,2022-11-07
광주광역시,월요일,130966.5,2022-11-07
대전광역시,월요일,163040.5,2022-11-07
울산광역시,월요일,100271.5,2022-11-07
세종특별자치시,월요일,56990.5,2022-11-07
경기도,월요일,1330801.5,2022-11-07
강원도,월요일,300601.0,2022-11-07
충청북도,월요일,235704.0,2022-11-07
충청남도,월요일,327901.0,2022-11-07
전라북도,월요일,211837.5,2022-11-07
전라남도,월요일,269269.0,2022-11-07
경상북도,월요일,367262.0,2022-11-07
경상남도,월요일,307548.5,2022-11-07
제주특별자치도,월요일,170786.0,2022-11-07
서울특별시,화요일,1367212.0,2022-11-08
부산광역시,화요일,282019.5,2022-11-08
대구광역시,화요일,205331.0,2022-11-08
인천광역시,화요일,367104.5,2022-11-08
광주광역시,화요일,131040.0,2022-11-08
대전광역시,화요일,165137.0,2022-11-08
울산광역시,화요일,104258.0,2022-11-08
세종특별자치시,화요일,62566.0,2022-11-08
경기도,화요일,1383067.0,2022-11-08
강원도,화요일,286195.0,2022-11-08
충청북도,화요일,244954.5,2022-11-08
충청남도,화요일,334015.5,2022-11-08
전라북도,화요일,211645.0,2022-11-08
전라남도,화요일,279643.0,2022-11-08
경상북도,화요일,371581.0,2022-11-08
경상남도,화요일,316137.5,2022-11-08
제주특별자치도,화요일,167867.0,2022-11-08
서울특별시,수요일,1395303.0,2022-11-09
부산광역시,수요일,292005.0,2022-11-09
대구광역시,수요일,209951.0,2022-11-09
인천광역시,수요일,364931.0,2022-11-09
광주광역시,수요일,133105.0,2022-11-09
대전광역시,수요일,167314.0,2022-11-09
울산광역시,수요일,106106.0,2022-11-09
세종특별자치시,수요일,63259.0,2022-11-09
경기도,수요일,1394753.5,2022-11-09
강원도,수요일,286349.0,2022-11-09
충청북도,수요일,245857.5,2022-11-09
충청남도,수요일,328636.0,2022-11-09
전라북도,수요일,203497.0,2022-11-09
전라남도,수요일,276132.5,2022-11-09
경상북도,수요일,372155.0,2022-11-09
경상남도,수요일,316400.0,2022-11-09
제주특별자치도,수요일,176862.0,2022-11-09
서울특별시,목요일,1432693.5,2022-11-10
부산광역시,목요일,307639.5,2022-11-10
대구광역시,목요일,218827.0,2022-11-10
인천광역시,목요일,374874.5,2022-11-10
광주광역시,목요일,140255.5,2022-11-10
대전광역시,목요일,172077.5,2022-11-10
울산광역시,목요일,108300.5,2022-11-10
세종특별자치시,목요일,64179.5,2022-11-10
경기도,목요일,1455947.5,2022-11-10
강원도,목요일,301185.5,2022-11-10
충청북도,목요일,256571.0,2022-11-10
충청남도,목요일,353223.5,2022-11-10
전라북도,목요일,210455.0,2022-11-10
전라남도,목요일,286559.0,2022-11-10
경상북도,목요일,391079.5,2022-11-10
경상남도,목요일,330106.0,2022-11-10
제주특별자치도,목요일,182150.5,2022-11-10
서울특별시,금요일,1586697.0,2022-11-11
부산광역시,금요일,362624.5,2022-11-11
대구광역시,금요일,260354.5,2022-11-11
인천광역시,금요일,426695.5,2022-11-11
광주광역시,금요일,167653.5,2022-11-11
대전광역시,금요일,204680.0,2022-11-11
울산광역시,금요일,121583.0,2022-11-11
세종특별자치시,금요일,71676.5,2022-11-11
경기도,금요일,1648836.0,2022-11-11
강원도,금요일,393200.5,2022-11-11
충청북도,금요일,312067.0,2022-11-11
충청남도,금요일,424700.5,2022-11-11
전라북도,금요일,255710.0,2022-11-11
전라남도,금요일,328387.5,2022-11-11
경상북도,금요일,458479.0,2022-11-11
경상남도,금요일,388321.5,2022-11-11
제주특별자치도,금요일,186872.0,2022-11-11
서울특별시,토요일,1905372.0,2022-11-12
부산광역시,토요일,489741.0,2022-11-12
대구광역시,토요일,363478.5,2022-11-12
인천광역시,토요일,575911.0,2022-11-12
광주광역시,토요일,229362.0,2022-11-12
대전광역시,토요일,288067.5,2022-11-12
울산광역시,토요일,165319.0,2022-11-12
세종특별자치시,토요일,91770.0,2022-11-12
경기도,토요일,2140337.5,2022-11-12
강원도,토요일,598559.5,2022-11-12
충청북도,토요일,460369.0,2022-11-12
충청남도,토요일,657289.5,2022-11-12
전라북도,토요일,400512.0,2022-11-12
전라남도,토요일,476318.5,2022-11-12
경상북도,토요일,686126.0,2022-11-12
경상남도,토요일,569765.0,2022-11-12
제주특별자치도,토요일,187330.5,2022-11-12
서울특별시,일요일,1577016.0,2022-11-13
부산광역시,일요일,444622.5,2022-11-13
대구광역시,일요일,314902.0,2022-11-13
인천광역시,일요일,513061.5,2022-11-13
광주광역시,일요일,190767.5,2022-11-13
대전광역시,일요일,239673.0,2022-11-13
울산광역시,일요일,155739.5,2022-11-13
세종특별자치시,일요일,73503.5,2022-11-13
경기도,일요일,1952912.5,2022-11-13
강원도,일요일,522777.5,2022-11-13
충청북도,일요일,408292.5,2022-11-13
충청남도,일요일,558803.0,2022-11-13
전라북도,일요일,356380.5,2022-11-13
전라남도,일요일,436971.5,2022-11-13
경상북도,일요일,650993.0,2022-11-13
경상남도,일요일,553084.0,2022-11-13
제주특별자치도,일요일,180705.0,2022-11-13
서울특별시,월요일,1384001.5,2022-11-14
부산광역시,월요일,306645.5,2022-11-14
대구광역시,월요일,220542.0,2022-11-14
인천광역시,월요일,377387.5,2022-11-14
광주광역시,월요일,140994.0,2022-11-14
대전광역시,월요일,172788.0,2022-11-14
울산광역시,월요일,106904.0,2022-11-14
세종특별자치시,월요일,62737.5,2022-11-14
경기도,월요일,1428710.5,2022-11-14
강원도,월요일,307391.0,2022-11-14
충청북도,월요일,240068.5,2022-11-14
충청남도,월요일,330610.0,2022-11-14
전라북도,월요일,191296.0,2022-11-14
전라남도,월요일,266357.0,2022-11-14
