areaNm,touNum,baseYmd,AccumulateCovid19,increase,localIncrease,CovidForeigner
대구광역시,230503.0,2022-01-24,27501.0,479.0,463.0,16.0
인천광역시,344830.5,2022-01-24,43680.0,582.0,552.0,30.0
광주광역시,150034.5,2022-01-24,12151.0,286.0,278.0,8.0
대전광역시,184768.5,2022-01-24,14023.0,158.0,153.0,5.0
울산광역시,111576.5,2022-01-24,7868.0,69.0,65.0,4.0
세종특별자치시,67578.0,2022-01-24,2509.0,33.0,31.0,2.0
경기도,1431958.5,2022-01-24,225590.0,2442.0,2391.0,51.0
강원도,308682.5,2022-01-24,14546.0,100.0,96.0,4.0
충청북도,226999.5,2022-01-24,13305.0,147.0,141.0,6.0
충청남도,315028.0,2022-01-24,21407.0,265.0,240.0,25.0
전라북도,190816.5,2022-01-24,12202.0,200.0,192.0,8.0
전라남도,256749.5,2022-01-24,9004.0,206.0,196.0,10.0
경상북도,347700.5,2022-01-24,18248.0,234.0,213.0,21.0
경상남도,330144.5,2022-01-24,24070.0,234.0,220.0,14.0
제주특별자치도,196780.5,2022-01-24,5002.0,20.0,15.0,5.0
서울특별시,1448272.0,2022-01-25,254160.0,1724.0,1674.0,50.0
부산광역시,332934.0,2022-01-25,29880.0,343.0,332.0,11.0
대구광역시,230639.5,2022-01-25,27990.0,489.0,483.0,6.0
인천광역시,346398.5,2022-01-25,44350.0,670.0,653.0,17.0
광주광역시,151151.0,2022-01-25,12466.0,315.0,315.0,0.0
대전광역시,181832.0,2022-01-25,14249.0,226.0,221.0,5.0
울산광역시,116620.0,2022-01-25,7969.0,101.0,96.0,5.0
세종특별자치시,68607.0,2022-01-25,2578.0,69.0,69.0,0.0
경기도,1432602.5,2022-01-25,228505.0,2917.0,2869.0,48.0
강원도,280360.5,2022-01-25,14711.0,165.0,153.0,12.0
충청북도,223587.0,2022-01-25,13429.0,124.0,122.0,2.0
충청남도,311150.0,2022-01-25,21718.0,311.0,304.0,7.0
전라북도,187764.5,2022-01-25,12440.0,238.0,232.0,6.0
전라남도,261145.5,2022-01-25,9195.0,191.0,187.0,4.0
경상북도,352691.5,2022-01-25,18529.0,281.0,275.0,6.0
경상남도,340494.0,2022-01-25,24414.0,344.0,341.0,3.0
제주특별자치도,191310.0,2022-01-25,5034.0,32.0,30.0,2.0
서울특별시,1484098.0,2022-01-26,257330.0,3178.0,3110.0,68.0
부산광역시,338782.5,2022-01-26,30443.0,563.0,548.0,15.0
대구광역시,237174.0,2022-01-26,28662.0,672.0,664.0,8.0
인천광역시,356489.0,2022-01-26,45229.0,879.0,860.0,19.0
광주광역시,154168.0,2022-01-26,12862.0,396.0,392.0,4.0
대전광역시,190085.0,2022-01-26,14619.0,370.0,366.0,4.0
울산광역시,120253.0,2022-01-26,8117.0,148.0,142.0,6.0
세종특별자치시,73706.5,2022-01-26,2655.0,77.0,76.0,1.0
경기도,1472166.5,2022-01-26,232726.0,4221.0,4184.0,37.0
강원도,274764.0,2022-01-26,14874.0,163.0,158.0,5.0
충청북도,233159.5,2022-01-26,13676.0,247.0,243.0,4.0
충청남도,323788.5,2022-01-26,22135.0,417.0,403.0,14.0
전라북도,194211.5,2022-01-26,12741.0,301.0,293.0,8.0
전라남도,265184.5,2022-01-26,9481.0,286.0,284.0,2.0
경상북도,359695.0,2022-01-26,18974.0,445.0,438.0,7.0
경상남도,349237.0,2022-01-26,24956.0,542.0,531.0,11.0
제주특별자치도,188597.5,2022-01-26,5087.0,53.0,51.0,2.0
서울특별시,1484437.5,2022-01-27,260757.0,3429.0,3385.0,44.0
부산광역시,351274.0,2022-01-27,31184.0,741.0,732.0,9.0
대구광역시,246354.5,2022-01-27,29430.0,770.0,764.0,6.0
인천광역시,360671.5,2022-01-27,46258.0,1029.0,1010.0,19.0
광주광역시,164290.0,2022-01-27,13205.0,343.0,337.0,6.0
대전광역시,196497.0,2022-01-27,15032.0,413.0,408.0,5.0
울산광역시,124057.5,2022-01-27,8265.0,148.0,146.0,2.0
세종특별자치시,73846.5,2022-01-27,2731.0,76.0,76.0,0.0
경기도,1496544.0,2022-01-27,237491.0,4765.0,4738.0,27.0
강원도,282219.0,2022-01-27,15063.0,189.0,187.0,2.0
충청북도,240702.0,2022-01-27,13970.0,294.0,287.0,7.0
충청남도,332360.0,2022-01-27,22574.0,439.0,431.0,8.0
전라북도,206069.5,2022-01-27,13052.0,311.0,308.0,3.0
전라남도,278505.5,2022-01-27,9775.0,294.0,289.0,5.0
경상북도,374577.0,2022-01-27,19463.0,489.0,480.0,9.0
경상남도,362411.0,2022-01-27,25616.0,660.0,654.0,6.0
제주특별자치도,188587.0,2022-01-27,5159.0,72.0,69.0,3.0
서울특별시,1505101.5,2022-01-28,264748.0,3991.0,3946.0,45.0
부산광역시,398716.5,2022-01-28,32005.0,821.0,813.0,8.0
대구광역시,284917.5,2022-01-28,30296.0,866.0,862.0,4.0
인천광역시,387754.5,2022-01-28,47499.0,1244.0,1228.0,16.0
광주광역시,198502.5,2022-01-28,13627.0,422.0,420.0,2.0
대전광역시,217000.0,2022-01-28,15401.0,370.0,367.0,3.0
울산광역시,135597.0,2022-01-28,8423.0,158.0,156.0,2.0
세종특별자치시,75950.0,2022-01-28,2790.0,59.0,58.0,1.0
경기도,1562522.5,2022-01-28,242663.0,5175.0,5143.0,32.0
강원도,342657.0,2022-01-28,15275.0,212.0,211.0,1.0
충청북도,261709.0,2022-01-28,14269.0,299.0,297.0,2.0
충청남도,364189.0,2022-01-28,23110.0,536.0,533.0,3.0
전라북도,251279.0,2022-01-28,13433.0,381.0,369.0,12.0
전라남도,326963.0,2022-01-28,10102.0,327.0,323.0,4.0
경상북도,427189.0,2022-01-28,20001.0,538.0,529.0,9.0
경상남도,415072.0,2022-01-28,26219.0,603.0,595.0,8.0
제주특별자치도,193081.0,2022-01-28,5203.0,44.0,44.0,0.0
서울특별시,1525958.0,2022-01-29,268947.0,4199.0,4166.0,33.0
부산광역시,534968.0,2022-01-29,32813.0,808.0,804.0,4.0
대구광역시,376271.0,2022-01-29,31177.0,881.0,875.0,6.0
인천광역시,487063.5,2022-01-29,49114.0,1615.0,1599.0,16.0
광주광역시,256651.5,2022-01-29,14049.0,422.0,417.0,5.0
대전광역시,265485.5,2022-01-29,15830.0,429.0,425.0,4.0
울산광역시,171430.0,2022-01-29,8623.0,200.0,200.0,0.0
세종특별자치시,88823.0,2022-01-29,2832.0,43.0,42.0,1.0
경기도,1880280.5,2022-01-29,248292.0,5629.0,5588.0,41.0
강원도,568004.5,2022-01-29,15482.0,207.0,205.0,2.0
충청북도,353969.0,2022-01-29,14579.0,310.0,309.0,1.0
충청남도,522315.5,2022-01-29,23627.0,517.0,508.0,9.0
전라북도,399948.5,2022-01-29,13991.0,559.0,558.0,1.0
전라남도,519942.5,2022-01-29,10416.0,314.0,310.0,4.0
경상북도,647132.5,2022-01-29,20591.0,590.0,578.0,12.0
경상남도,599921.0,2022-01-29,26916.0,697.0,691.0,6.0
제주특별자치도,212726.5,2022-01-29,5279.0,76.0,74.0,2.0
서울특별시,1465947.0,2022-01-30,273132.0,4185.0,4157.0,28.0
부산광역시,622706.0,2022-01-30,33664.0,851.0,841.0,10.0
대구광역시,428683.5,2022-01-30,32085.0,908.0,902.0,6.0
인천광역시,542290.0,2022-01-30,50430.0,1316.0,1306.0,10.0
광주광역시,288662.5,2022-01-30,14526.0,477.0,469.0,8.0
대전광역시,293492.5,2022-01-30,16280.0,450.0,442.0,8.0
울산광역시,200515.0,2022-01-30,8835.0,212.0,202.0,10.0
세종특별자치시,95504.5,2022-01-30,2908.0,76.0,74.0,2.0
경기도,2033150.0,2022-01-30,254003.0,5711.0,5662.0,49.0
강원도,764960.0,2022-01-30,15703.0,221.0,215.0,6.0
충청북도,453288.5,2022-01-30,14930.0,351.0,347.0,4.0
충청남도,695457.0,2022-01-30,24303.0,676.0,668.0,8.0
전라북도,548842.0,2022-01-30,14412.0,437.0,432.0,5.0
전라남도,718686.5,2022-01-30,10736.0,320.0,313.0,7.0
경상북도,869837.5,2022-01-30,21187.0,597.0,589.0,8.0
경상남도,763612.5,2022-01-30,27545.0,629.0,617.0,12.0
제주특별자치도,235343.5,2022-01-30,5348.0,69.0,67.0,2.0
서울특별시,1502165.0,2022-01-31,277325.0,4193.0,4148.0,45.0
부산광역시,693122.5,2022-01-31,34435.0,771.0,764.0,7.0
대구광역시,475055.0,2022-01-31,33063.0,981.0,973.0,8.0
인천광역시,613851.0,2022-01-31,51656.0,1226.0,1209.0,17.0
광주광역시,302491.0,2022-01-31,15008.0,482.0,476.0,6.0
대전광역시,320082.0,2022-01-31,16725.0,446.0,444.0,2.0
울산광역시,213654.0,2022-01-31,9037.0,202.0,202.0,0.0
세종특별자치시,102942.0,2022-01-31,2986.0,78.0,78.0,0.0
경기도,2223221.0,2022-01-31,259108.0,5105.0,5064.0,41.0
강원도,836622.5,2022-01-31,15980.0,277.0,272.0,5.0
충청북도,534019.5,2022-01-31,15286.0,356.0,351.0,5.0
충청남도,835208.5,2022-01-31,24972.0,676.0,666.0,10.0
전라북도,632425.5,2022-01-31,14942.0,530.0,524.0,6.0
전라남도,849271.5,2022-01-31,11029.0,293.0,284.0,9.0
경상북도,1049496.0,2022-01-31,21774.0,587.0,583.0,4.0
경상남도,884793.0,2022-01-31,28299.0,754.0,741.0,13.0
제주특별자치도,243778.5,2022-01-31,5422.0,74.0,71.0,3.0
서울특별시,1440124.0,2022-02-01,281456.0,4131.0,4103.0,28.0
부산광역시,661983.0,2022-02-01,35414.0,980.0,972.0,8.0
대구광역시,453600.0,2022-02-01,34030.0,967.0,954.0,13.0
인천광역시,581038.5,2022-02-01,53037.0,1381.0,1366.0,15.0
광주광역시,243677.0,2022-02-01,15508.0,500.0,493.0,7.0
대전광역시,278547.5,2022-02-01,17187.0,462.0,460.0,2.0
울산광역시,196017.5,2022-02-01,9291.0,254.0,250.0,4.0
세종특별자치시,90702.5,2022-02-01,3094.0,108.0,108.0,0.0
경기도,1974997.5,2022-02-01,264645.0,5537.0,5509.0,28.0
강원도,648252.5,2022-02-01,16234.0,254.0,253.0,1.0
충청북도,480623.5,2022-02-01,15696.0,410.0,405.0,5.0
충청남도,778932.0,2022-02-01,25700.0,730.0,720.0,10.0
전라북도,546049.0,2022-02-01,15526.0,586.0,583.0,3.0
전라남도,768400.5,2022-02-01,11440.0,411.0,402.0,9.0
경상북도,1111386.5,2022-02-01,22393.0,619.0,614.0,5.0
경상남도,880628.0,2022-02-01,29156.0,858.0,845.0,13.0
제주특별자치도,202247.5,2022-02-01,5508.0,86.0,86.0,0.0
서울특별시,1002662.5,2022-02-02,285665.0,4209.0,4186.0,23.0
부산광역시,445966.5,2022-02-02,36681.0,1267.0,1260.0,7.0
대구광역시,294318.5,2022-02-02,35177.0,1147.0,1141.0,6.0
인천광역시,377818.0,2022-02-02,54437.0,1400.0,1396.0,4.0
광주광역시,174524.0,2022-02-02,16126.0,618.0,614.0,4.0
대전광역시,193417.0,2022-02-02,17668.0,481.0,479.0,2.0
울산광역시,136703.0,2022-02-02,9591.0,300.0,296.0,4.0
세종특별자치시,64004.5,2022-02-02,3234.0,140.0,139.0,1.0
경기도,1407549.5,2022-02-02,270695.0,6050.0,6018.0,32.0
강원도,425453.0,2022-02-02,16588.0,354.0,350.0,4.0
충청북도,275082.5,2022-02-02,16154.0,459.0,455.0,4.0
충청남도,423808.0,2022-02-02,26588.0,889.0,881.0,8.0
전라북도,321856.5,2022-02-02,16182.0,656.0,648.0,8.0
전라남도,421228.5,2022-02-02,11908.0,468.0,464.0,4.0
경상북도,598318.0,2022-02-02,23170.0,777.0,771.0,6.0
경상남도,515291.0,2022-02-02,30057.0,901.0,893.0,8.0
제주특별자치도,182280.0,2022-02-02,5630.0,122.0,120.0,2.0
서울특별시,1043612.5,2022-02-03,290883.0,5218.0,5191.0,27.0
부산광역시,320565.0,2022-02-03,37961.0,1280.0,1273.0,7.0
대구광역시,204592.5,2022-02-03,36432.0,1256.0,1253.0,3.0
인천광역시,257498.5,2022-02-03,55971.0,1535.0,1533.0,2.0
광주광역시,133122.5,2022-02-03,16820.0,694.0,691.0,3.0
대전광역시,147182.0,2022-02-03,18227.0,559.0,555.0,4.0
울산광역시,99827.0,2022-02-03,9861.0,270.0,270.0,0.0
세종특별자치시,48216.0,2022-02-03,3372.0,138.0,137.0,1.0
경기도,1031744.0,2022-02-03,277252.0,6557.0,6532.0,25.0
강원도,280210.0,2022-02-03,17057.0,469.0,467.0,2.0
충청북도,178832.5,2022-02-03,16724.0,570.0,568.0,2.0
충청남도,256186.0,2022-02-03,27505.0,917.0,908.0,9.0
전라북도,181527.5,2022-02-03,17129.0,947.0,944.0,3.0
전라남도,237111.0,2022-02-03,12362.0,454.0,452.0,2.0
경상북도,325622.5,2022-02-03,24105.0,935.0,929.0,6.0
경상남도,303569.0,2022-02-03,30967.0,910.0,902.0,8.0
제주특별자치도,165434.5,2022-02-03,5799.0,169.0,168.0,1.0
서울특별시,1162017.5,2022-02-04,297043.0,6160.0,6139.0,21.0
부산광역시,312137.0,2022-02-04,39686.0,1725.0,1719.0,6.0
대구광역시,199654.0,2022-02-04,38145.0,1713.0,1707.0,6.0
인천광역시,284396.0,2022-02-04,57754.0,1783.0,1779.0,4.0
광주광역시,127253.0,2022-02-04,17649.0,829.0,826.0,3.0
대전광역시,153174.0,2022-02-04,18990.0,763.0,757.0,6.0
울산광역시,98126.0,2022-02-04,10332.0,471.0,471.0,0.0
세종특별자치시,54113.5,2022-02-04,3624.0,252.0,248.0,4.0
경기도,1132278.0,2022-02-04,284478.0,7226.0,7202.0,24.0
강원도,294210.0,2022-02-04,17693.0,636.0,632.0,4.0
충청북도,186952.5,2022-02-04,17352.0,628.0,628.0,0.0
충청남도,263837.0,2022-02-04,28577.0,1072.0,1067.0,5.0
전라북도,168276.5,2022-02-04,18193.0,1064.0,1063.0,1.0
전라남도,224560.0,2022-02-04,13010.0,648.0,642.0,6.0
경상북도,319557.0,2022-02-04,25249.0,1144.0,1140.0,4.0
경상남도,297640.0,2022-02-04,32031.0,1064.0,1056.0,8.0
제주특별자치도,162235.5,2022-02-04,6011.0,212.0,207.0,5.0
서울특별시,1258124.0,2022-02-05,305641.0,8598.0,8564.0,34.0
부산광역시,348635.0,2022-02-05,41617.0,1931.0,1930.0,1.0
대구광역시,227969.0,2022-02-05,39787.0,1642.0,1637.0,5.0
인천광역시,357189.0,2022-02-05,60254.0,2500.0,2494.0,6.0
광주광역시,135117.5,2022-02-05,18893.0,1244.0,1232.0,12.0
대전광역시,183778.0,2022-02-05,20022.0,1032.0,1027.0,5.0
울산광역시,107289.0,2022-02-05,10835.0,503.0,503.0,0.0
세종특별자치시,63868.0,2022-02-05,3920.0,296.0,293.0,3.0
경기도,1396356.5,2022-02-05,294927.0,10449.0,10419.0,30.0
강원도,390677.0,2022-02-05,18391.0,698.0,691.0,7.0
충청북도,223482.0,2022-02-05,18128.0,776.0,771.0,5.0
충청남도,332038.0,2022-02-05,29737.0,1160.0,1155.0,5.0
전라북도,201848.5,2022-02-05,19476.0,1283.0,1272.0,11.0
전라남도,239827.0,2022-02-05,13975.0,965.0,962.0,3.0
경상북도,390047.0,2022-02-05,26738.0,1489.0,1485.0,4.0
경상남도,346255.0,2022-02-05,33514.0,1483.0,1480.0,3.0
제주특별자치도,159610.5,2022-02-05,6259.0,248.0,247.0,1.0
서울특별시,1039090.5,2022-02-06,313462.0,7821.0,7778.0,43.0
부산광역시,303033.5,2022-02-06,43791.0,2174.0,2168.0,6.0
대구광역시,190379.0,2022-02-06,41756.0,1971.0,1967.0,4.0
인천광역시,311381.0,2022-02-06,62492.0,2238.0,2227.0,11.0
광주광역시,115118.5,2022-02-06,20079.0,1186.0,1180.0,6.0
대전광역시,152015.5,2022-02-06,21212.0,1190.0,1189.0,1.0
울산광역시,97499.5,2022-02-06,11406.0,571.0,571.0,0.0
세종특별자치시,55090.0,2022-02-06,4189.0,270.0,269.0,1.0
경기도,1258106.5,2022-02-06,306879.0,11952.0,11924.0,28.0
강원도,343710.5,2022-02-06,19177.0,786.0,783.0,3.0
충청북도,198282.0,2022-02-06,19081.0,953.0,950.0,3.0
충청남도,302778.0,2022-02-06,31263.0,1526.0,1520.0,6.0
전라북도,181625.5,2022-02-06,20486.0,1012.0,1010.0,2.0
전라남도,228277.0,2022-02-06,15167.0,1192.0,1190.0,2.0
경상북도,368777.5,2022-02-06,28488.0,1750.0,1741.0,9.0
경상남도,322346.5,2022-02-06,35277.0,1763.0,1750.0,13.0
제주특별자치도,158154.5,2022-02-06,6544.0,285.0,285.0,0.0
서울특별시,1132862.5,2022-02-07,313462.0,6888.0,6873.0,15.0
부산광역시,268950.5,2022-02-07,45718.0,1927.0,1916.0,11.0
대구광역시,173593.0,2022-02-07,43726.0,1971.0,1967.0,4.0
인천광역시,265867.0,2022-02-07,64867.0,2376.0,2366.0,10.0
광주광역시,113123.5,2022-02-07,21288.0,1209.0,1205.0,4.0
대전광역시,140612.5,2022-02-07,21212.0,969.0,968.0,1.0
울산광역시,88193.0,2022-02-07,11406.0,593.0,592.0,1.0
세종특별자치시,50256.5,2022-02-07,4451.0,262.0,261.0,1.0
경기도,1069925.5,2022-02-07,316684.0,9805.0,9780.0,25.0
강원도,229456.5,2022-02-07,19916.0,740.0,738.0,2.0
충청북도,169750.0,2022-02-07,19966.0,885.0,884.0,1.0
충청남도,242798.5,2022-02-07,32736.0,1473.0,1467.0,6.0
전라북도,139846.0,2022-02-07,20486.0,1271.0,1269.0,2.0
전라남도,194152.0,2022-02-07,16300.0,1133.0,1129.0,4.0
경상북도,273570.5,2022-02-07,28488.0,1686.0,1684.0,2.0
경상남도,257974.5,2022-02-07,36949.0,1672.0,1664.0,8.0
제주특별자치도,159645.5,2022-02-07,6544.0,369.0,368.0,1.0
서울특별시,1193297.0,2022-02-08,326253.0,5910.0,5901.0,9.0
부산광역시,276052.0,2022-02-08,47639.0,1921.0,1918.0,3.0
대구광역시,178265.5,2022-02-08,45515.0,1789.0,1788.0,1.0
인천광역시,281855.0,2022-02-08,67849.0,2982.0,2976.0,6.0
광주광역시,116011.0,2022-02-08,22529.0,1241.0,1237.0,4.0
대전광역시,144144.0,2022-02-08,23124.0,943.0,940.0,3.0
울산광역시,93145.5,2022-02-08,12500.0,501.0,501.0,0.0
세종특별자치시,55153.0,2022-02-08,4695.0,244.0,243.0,1.0
경기도,1136688.0,2022-02-08,328822.0,12138.0,12123.0,15.0
강원도,231493.5,2022-02-08,20654.0,738.0,736.0,2.0
충청북도,185636.5,2022-02-08,20765.0,799.0,796.0,3.0
충청남도,260256.5,2022-02-08,34138.0,1402.0,1401.0,1.0
전라북도,145488.0,2022-02-08,22982.0,1226.0,1225.0,1.0
전라남도,211085.0,2022-02-08,17315.0,1015.0,1015.0,0.0
경상북도,295102.5,2022-02-08,31718.0,1545.0,1543.0,2.0
경상남도,273476.0,2022-02-08,38851.0,1902.0,1894.0,8.0
제주특별자치도,163656.5,2022-02-08,7295.0,382.0,382.0,0.0
서울특별시,1217618.5,2022-02-09,337930.0,11682.0,11630.0,52.0
부산광역시,280553.0,2022-02-09,50674.0,3035.0,3034.0,1.0
대구광역시,184065.0,2022-02-09,47930.0,2415.0,2415.0,0.0
인천광역시,287595.0,2022-02-09,71780.0,3931.0,3912.0,19.0
광주광역시,117785.5,2022-02-09,24032.0,1503.0,1495.0,8.0
대전광역시,148687.0,2022-02-09,24254.0,1130.0,1128.0,2.0
울산광역시,95665.5,2022-02-09,13291.0,791.0,789.0,2.0
세종특별자치시,56203.0,2022-02-09,4982.0,287.0,285.0,2.0
경기도,1166672.5,2022-02-09,342473.0,13651.0,13641.0,10.0
강원도,237422.5,2022-02-09,21600.0,946.0,942.0,4.0
충청북도,188478.5,2022-02-09,22142.0,1377.0,1375.0,2.0
충청남도,265475.0,2022-02-09,35906.0,1768.0,1761.0,7.0
전라북도,149422.0,2022-02-09,24545.0,1564.0,1562.0,2.0
전라남도,217700.0,2022-02-09,18443.0,1128.0,1125.0,3.0
경상북도,305651.5,2022-02-09,33676.0,1958.0,1953.0,5.0
경상남도,280220.5,2022-02-09,40797.0,1947.0,1943.0,4.0
제주특별자치도,167758.5,2022-02-09,7706.0,412.0,412.0,0.0
서울특별시,1249377.5,2022-02-10,349805.0,11875.0,11873.0,2.0
부산광역시,285708.5,2022-02-10,53305.0,2631.0,2630.0,1.0
대구광역시,186452.0,2022-02-10,50259.0,2329.0,2328.0,1.0
인천광역시,298144.0,2022-02-10,75776.0,3996.0,3990.0,6.0
광주광역시,123165.0,2022-02-10,25459.0,1427.0,1422.0,5.0
대전광역시,153093.5,2022-02-10,25704.0,1450.0,1447.0,3.0
울산광역시,97601.0,2022-02-10,14023.0,732.0,732.0,0.0
세종특별자치시,59066.0,2022-02-10,5255.0,273.0,272.0,1.0
경기도,1213005.5,2022-02-10,360224.0,17751.0,17738.0,13.0
강원도,246820.0,2022-02-10,22564.0,964.0,962.0,2.0
충청북도,197386.0,2022-02-10,23224.0,1082.0,1081.0,1.0
충청남도,282656.5,2022-02-10,37622.0,1716.0,1711.0,5.0
전라북도,154318.5,2022-02-10,26316.0,1771.0,1754.0,17.0
전라남도,224493.5,2022-02-10,19938.0,1495.0,1492.0,3.0
경상북도,315185.5,2022-02-10,35494.0,1818.0,1813.0,5.0
경상남도,289478.0,2022-02-10,43138.0,2341.0,2341.0,0.0
제주특별자치도,171748.5,2022-02-10,8154.0,448.0,448.0,0.0
서울특별시,1329023.5,2022-02-11,361336.0,11531.0,11528.0,3.0
부산광역시,312896.5,2022-02-11,56316.0,3011.0,3007.0,4.0
대구광역시,208789.0,2022-02-11,52756.0,2497.0,2497.0,0.0
인천광역시,324243.5,2022-02-11,79521.0,3745.0,3740.0,5.0
광주광역시,136055.5,2022-02-11,26867.0,1408.0,1405.0,3.0
대전광역시,169736.0,2022-02-11,27127.0,1423.0,1422.0,1.0
울산광역시,105336.0,2022-02-11,14818.0,795.0,795.0,0.0
세종특별자치시,63252.0,2022-02-11,5587.0,332.0,332.0,0.0
경기도,1307526.5,2022-02-11,378200.0,17976.0,17925.0,51.0
강원도,308549.5,2022-02-11,23651.0,1087.0,1083.0,4.0
충청북도,215736.5,2022-02-11,24380.0,1156.0,1156.0,0.0
충청남도,308556.5,2022-02-11,39209.0,1587.0,1585.0,2.0
전라북도,176865.5,2022-02-11,27823.0,1507.0,1504.0,3.0
전라남도,244636.0,2022-02-11,21179.0,1241.0,1234.0,7.0
경상북도,348449.5,2022-02-11,37420.0,1926.0,1924.0,2.0
경상남도,317786.0,2022-02-11,45330.0,2192.0,2186.0,6.0
제주특별자치도,175826.0,2022-02-11,8630.0,476.0,474.0,2.0
서울특별시,1487115.0,2022-02-12,374534.0,13198.0,13189.0,9.0
부산광역시,390988.5,2022-02-12,59367.0,3051.0,3049.0,2.0
대구광역시,262038.0,2022-02-12,55126.0,2370.0,2370.0,0.0
인천광역시,434843.5,2022-02-12,84589.0,5068.0,5059.0,9.0
광주광역시,163208.5,2022-02-12,28443.0,1576.0,1573.0,3.0
대전광역시,219261.0,2022-02-12,28638.0,1511.0,1509.0,2.0
울산광역시,123725.0,2022-02-12,15544.0,726.0,726.0,0.0
세종특별자치시,80479.0,2022-02-12,5913.0,326.0,323.0,3.0
경기도,1681942.5,2022-02-12,394141.0,15960.0,15952.0,8.0
강원도,476063.0,2022-02-12,24610.0,960.0,957.0,3.0
충청북도,279359.5,2022-02-12,25537.0,1157.0,1154.0,3.0
충청남도,432397.0,2022-02-12,41396.0,2187.0,2185.0,2.0
전라북도,247842.0,2022-02-12,29371.0,1548.0,1546.0,2.0
전라남도,325937.5,2022-02-12,22394.0,1215.0,1210.0,5.0
경상북도,482223.0,2022-02-12,39251.0,1831.0,1827.0,4.0
경상남도,410424.0,2022-02-12,47026.0,1699.0,1696.0,3.0
제주특별자치도,177110.5,2022-02-12,9133.0,503.0,503.0,0.0
서울특별시,1216848.5,2022-02-13,386358.0,11824.0,11777.0,47.0
부산광역시,349121.5,2022-02-13,62809.0,3442.0,3440.0,2.0
대구광역시,218715.0,2022-02-13,57696.0,2573.0,2573.0,0.0
인천광역시,379130.5,2022-02-13,89064.0,4475.0,4469.0,6.0
광주광역시,133577.5,2022-02-13,29983.0,1540.0,1537.0,3.0
대전광역시,180155.5,2022-02-13,30133.0,1495.0,1493.0,2.0
울산광역시,111975.5,2022-02-13,16349.0,805.0,805.0,0.0
세종특별자치시,63182.0,2022-02-13,6297.0,384.0,383.0,1.0
경기도,1536608.5,2022-02-13,411215.0,17074.0,17065.0,9.0
강원도,432789.0,2022-02-13,25595.0,985.0,981.0,4.0
충청북도,253284.5,2022-02-13,26868.0,1331.0,1321.0,10.0
충청남도,390908.0,2022-02-13,43771.0,2375.0,2374.0,1.0
전라북도,226107.0,2022-02-13,31011.0,1642.0,1637.0,5.0
전라남도,309116.5,2022-02-13,23575.0,1181.0,1181.0,0.0
경상북도,455080.5,2022-02-13,41306.0,2055.0,2046.0,9.0
경상남도,379204.0,2022-02-13,49691.0,2666.0,2663.0,3.0
제주특별자치도,177450.0,2022-02-13,9687.0,554.0,552.0,2.0
서울특별시,1233683.5,2022-02-14,397957.0,11599.0,11595.0,4.0
부산광역시,303968.0,2022-02-14,66329.0,3520.0,3520.0,0.0
대구광역시,196119.0,2022-02-14,60302.0,2606.0,2606.0,0.0
인천광역시,300891.5,2022-02-14,92642.0,3578.0,3576.0,2.0
광주광역시,127022.0,2022-02-14,31522.0,1539.0,1536.0,3.0
대전광역시,156275.0,2022-02-14,31747.0,1614.0,1613.0,1.0
울산광역시,98409.5,2022-02-14,17025.0,676.0,676.0,0.0
세종특별자치시,58674.0,2022-02-14,6650.0,353.0,351.0,2.0
경기도,1226358.0,2022-02-14,427088.0,15875.0,15866.0,9.0
강원도,267676.5,2022-02-14,26687.0,1092.0,1087.0,5.0
충청북도,198233.0,2022-02-14,28410.0,1542.0,1541.0,1.0
충청남도,283132.5,2022-02-14,46269.0,2498.0,2493.0,5.0
전라북도,161745.5,2022-02-14,32602.0,1591.0,1585.0,6.0
