areaNm,touNum,baseYmd,avgTemp,dayRf,daySf,festival,holiday,PM10,PM25,AccumulateCovid19,increase,AccumulateReleased,localIncrease,CovidForeigner
경상북도,665080.5,2022-04-30,11.4,0.0,0.0,1,1,0,0,698372.0,4348.0,0.0,4347.0,1.0
경상남도,604040.5,2022-04-30,13.5,0.0,0.0,0,1,0,0,1026487.0,3728.0,0.0,3726.0,2.0
제주특별자치도,186921.0,2022-04-30,15.1,0.0,0.0,1,1,0,0,220876.0,846.0,0.0,846.0,0.0
서울특별시,1462076.0,2022-05-01,13.4,0.0,0.0,0,1,0,0,3467402.0,9109.0,0.0,9109.0,0.0
부산광역시,407750.0,2022-05-01,14.8,0.0,0.0,0,1,0,0,1053250.0,1635.0,0.0,1635.0,0.0
대구광역시,264068.0,2022-05-01,15.2,0.0,0.0,0,1,0,0,706817.0,2507.0,0.0,2507.0,0.0
인천광역시,475674.5,2022-05-01,11.9,0.0,0.0,1,1,0,0,1034222.0,1760.0,0.0,1759.0,1.0
광주광역시,156303.0,2022-05-01,13.6,0.0,0.0,0,1,0,0,497219.0,3054.0,0.0,3053.0,1.0
대전광역시,222358.5,2022-05-01,13.4,0.0,0.0,0,1,0,0,482034.0,1337.0,0.0,1337.0,0.0
울산광역시,136353.0,2022-05-01,13.8,0.0,0.0,0,1,0,0,353783.0,1141.0,0.0,1141.0,0.0
세종특별자치시,83398.0,2022-05-01,12.8,0.0,0.0,0,1,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,1856550.5,2022-05-01,13.0,0.0,0.0,1,1,0,0,4697965.0,13657.0,0.0,13657.0,0.0
강원도,511724.5,2022-05-01,12.0,0.0,0.0,0,1,0,0,480465.0,1644.0,0.0,1644.0,0.0
충청북도,360790.5,2022-05-01,10.7,0.0,0.0,0,1,0,0,521774.0,1471.0,0.0,1471.0,0.0
충청남도,585123.0,2022-05-01,11.6,0.0,0.0,0,1,0,0,675327.0,1821.0,0.0,1821.0,0.0
전라북도,288620.5,2022-05-01,12.9,0.0,0.0,1,1,0,0,561480.0,1998.0,0.0,1998.0,0.0
전라남도,407893.5,2022-05-01,13.5,0.0,0.0,1,1,0,0,558446.0,1962.0,0.0,1961.0,1.0
경상북도,577115.0,2022-05-01,11.3,0.0,0.0,1,1,0,0,698372.0,4348.0,0.0,4347.0,1.0
경상남도,518304.5,2022-05-01,13.5,0.0,0.0,0,1,0,0,1026487.0,3728.0,0.0,3726.0,2.0
제주특별자치도,155935.5,2022-05-01,14.8,0.0,0.0,1,1,0,0,222986.0,577.0,0.0,577.0,0.0
서울특별시,1191039.5,2022-05-02,14.2,0.0,0.0,1,0,0,0,3489696.0,2653.0,0.0,2653.0,0.0
부산광역시,255818.5,2022-05-02,13.8,3.3,0.0,0,0,0,0,1053250.0,1635.0,0.0,1635.0,0.0
대구광역시,171888.5,2022-05-02,13.1,1.2,0.0,0,0,0,0,706817.0,2507.0,0.0,2507.0,0.0
인천광역시,287773.5,2022-05-02,13.3,0.0,0.0,1,0,0,0,1035133.0,911.0,0.0,908.0,3.0
광주광역시,107061.5,2022-05-02,13.9,0.0,0.0,0,0,0,0,497219.0,3054.0,0.0,3053.0,1.0
대전광역시,146125.0,2022-05-02,13.9,0.0,0.0,0,0,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,86142.0,2022-05-02,12.2,6.1,0.0,0,0,0,0,353783.0,1141.0,0.0,1141.0,0.0
세종특별자치시,53578.0,2022-05-02,13.0,0.0,0.0,0,0,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,1193496.5,2022-05-02,12.9,0.0,0.0,1,0,0,0,4734258.0,5341.0,0.0,5341.0,0.0
강원도,255052.0,2022-05-02,12.1,0.0,0.0,0,0,0,0,480465.0,1644.0,0.0,1644.0,0.0
충청북도,201684.0,2022-05-02,8.9,0.0,0.0,0,0,0,0,521774.0,1471.0,0.0,1471.0,0.0
충청남도,295603.0,2022-05-02,11.4,0.0,0.0,0,0,0,0,675327.0,1821.0,0.0,1821.0,0.0
전라북도,149905.0,2022-05-02,13.7,0.0,0.0,1,0,0,0,564148.0,926.0,0.0,919.0,7.0
전라남도,214270.0,2022-05-02,13.4,0.0,0.0,1,0,0,0,559441.0,995.0,0.0,995.0,0.0
경상북도,300076.0,2022-05-02,8.2,0.0,0.0,1,0,0,0,698372.0,4348.0,0.0,4347.0,1.0
경상남도,271621.0,2022-05-02,13.2,0.0,0.0,0,0,0,0,1026487.0,3728.0,0.0,3726.0,2.0
제주특별자치도,147063.0,2022-05-02,16.7,0.0,0.0,1,0,0,0,222986.0,577.0,0.0,577.0,0.0
서울특별시,1256605.0,2022-05-03,14.8,0.0,0.0,1,0,0,0,3498346.0,8709.0,0.0,8709.0,0.0
부산광역시,260431.5,2022-05-03,13.9,0.0,0.0,0,0,0,0,1056811.0,2870.0,0.0,2870.0,0.0
대구광역시,175945.0,2022-05-03,15.2,0.0,0.0,0,0,0,0,715274.0,3246.0,0.0,3246.0,0.0
인천광역시,299670.0,2022-05-03,13.1,0.0,0.0,1,0,0,0,1035133.0,911.0,0.0,908.0,3.0
광주광역시,109644.5,2022-05-03,14.4,0.0,0.0,0,0,0,0,497219.0,3054.0,0.0,3053.0,1.0
대전광역시,150640.0,2022-05-03,14.1,0.0,0.0,0,0,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,93513.0,2022-05-03,13.9,0.0,0.0,0,0,0,0,357433.0,1195.0,0.0,1195.0,0.0
세종특별자치시,58779.0,2022-05-03,13.4,0.0,0.0,0,0,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,1262019.5,2022-05-03,13.6,0.0,0.0,1,0,0,0,4734258.0,5341.0,0.0,5341.0,0.0
강원도,252462.0,2022-05-03,13.2,0.0,0.0,0,0,0,0,484398.0,1781.0,0.0,1780.0,1.0
충청북도,218116.5,2022-05-03,10.7,0.0,0.0,0,0,0,0,521774.0,1471.0,0.0,1471.0,0.0
충청남도,307013.0,2022-05-03,11.6,0.0,0.0,0,0,0,0,678613.0,2411.0,0.0,2411.0,0.0
전라북도,152708.5,2022-05-03,13.6,0.0,0.0,1,0,0,0,566088.0,1941.0,0.0,1939.0,2.0
전라남도,224682.5,2022-05-03,12.3,0.0,0.0,1,0,0,0,561989.0,2550.0,0.0,2550.0,0.0
경상북도,314835.5,2022-05-03,10.9,0.0,0.0,1,0,0,0,698372.0,4348.0,0.0,4347.0,1.0
경상남도,285677.0,2022-05-03,12.3,0.0,0.0,0,0,0,0,1026487.0,3728.0,0.0,3726.0,2.0
제주특별자치도,143696.0,2022-05-03,14.8,0.0,0.0,1,0,0,0,223809.0,391.0,0.0,391.0,0.0
서울특별시,1424090.5,2022-05-04,17.8,0.0,0.0,1,0,0,0,3505780.0,7436.0,0.0,7436.0,0.0
부산광역시,309820.0,2022-05-04,16.0,0.0,0.0,0,0,0,0,1058982.0,2171.0,0.0,2171.0,0.0
대구광역시,215281.5,2022-05-04,19.0,0.0,0.0,0,0,0,0,715274.0,3246.0,0.0,3246.0,0.0
인천광역시,351218.0,2022-05-04,16.3,0.0,0.0,1,0,0,0,1039906.0,2167.0,0.0,2166.0,1.0
광주광역시,138355.0,2022-05-04,17.0,0.0,0.0,0,0,0,0,497219.0,3054.0,0.0,3053.0,1.0
대전광역시,179728.5,2022-05-04,16.7,0.0,0.0,0,0,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,107138.5,2022-05-04,17.8,0.0,0.0,0,0,0,0,357433.0,1195.0,0.0,1195.0,0.0
세종특별자치시,69093.5,2022-05-04,16.5,0.0,0.0,0,0,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,1450638.0,2022-05-04,16.2,0.0,0.0,1,0,0,0,4757630.0,11671.0,0.0,11670.0,1.0
강원도,334645.5,2022-05-04,16.3,0.0,0.0,0,0,0,0,486257.0,1861.0,0.0,1860.0,1.0
충청북도,264113.5,2022-05-04,14.5,0.0,0.0,0,0,0,0,521774.0,1471.0,0.0,1471.0,0.0
충청남도,380674.0,2022-05-04,14.7,0.0,0.0,0,0,0,0,680874.0,2261.0,0.0,2261.0,0.0
전라북도,192570.0,2022-05-04,17.0,0.0,0.0,1,0,0,0,568160.0,2074.0,0.0,2069.0,5.0
전라남도,267550.5,2022-05-04,14.3,0.0,0.0,1,0,0,0,564337.0,2348.0,0.0,2346.0,2.0
경상북도,388752.0,2022-05-04,15.1,0.0,0.0,1,0,0,0,724977.0,3794.0,0.0,3794.0,0.0
경상남도,340567.5,2022-05-04,15.2,0.0,0.0,1,0,0,0,1042825.0,3094.0,0.0,3092.0,2.0
제주특별자치도,152236.0,2022-05-04,16.6,0.0,0.0,1,0,0,0,224538.0,729.0,0.0,728.0,1.0
서울특별시,1529531.5,2022-05-05,18.9,0.0,0.0,1,1,0,0,3505780.0,7436.0,0.0,7436.0,0.0
부산광역시,475860.0,2022-05-05,17.7,0.0,0.0,0,1,0,0,1058982.0,2171.0,0.0,2171.0,0.0
대구광역시,298606.0,2022-05-05,20.0,0.0,0.0,0,1,0,0,715274.0,3246.0,0.0,3246.0,0.0
인천광역시,529032.0,2022-05-05,17.2,0.0,0.0,1,1,0,0,1039906.0,2167.0,0.0,2166.0,1.0
광주광역시,184989.0,2022-05-05,19.0,0.0,0.0,0,1,0,0,509758.0,1450.0,0.0,1449.0,1.0
대전광역시,242868.5,2022-05-05,18.5,0.0,0.0,0,1,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,156401.0,2022-05-05,18.0,0.0,0.0,0,1,0,0,359595.0,1043.0,0.0,1043.0,0.0
세종특별자치시,101874.5,2022-05-05,18.0,0.0,0.0,0,1,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,2064965.0,2022-05-05,17.8,0.0,0.0,1,1,0,0,4767866.0,10242.0,0.0,10242.0,0.0
강원도,631081.5,2022-05-05,17.6,0.0,0.0,0,1,0,0,486257.0,1861.0,0.0,1860.0,1.0
충청북도,407708.0,2022-05-05,15.8,0.0,0.0,0,1,0,0,529217.0,1507.0,0.0,1505.0,2.0
충청남도,658990.5,2022-05-05,15.7,0.0,0.0,1,1,0,0,682797.0,1923.0,0.0,1923.0,0.0
전라북도,359740.5,2022-05-05,18.2,0.0,0.0,1,1,0,0,568160.0,2074.0,0.0,2069.0,5.0
전라남도,523460.0,2022-05-05,16.4,0.0,0.0,1,1,0,0,564337.0,2348.0,0.0,2346.0,2.0
경상북도,683854.5,2022-05-05,15.9,0.0,0.0,1,1,0,0,727913.0,2938.0,0.0,2938.0,0.0
경상남도,591223.5,2022-05-05,16.6,0.0,0.0,1,1,0,0,1045432.0,2607.0,0.0,2606.0,1.0
제주특별자치도,167681.5,2022-05-05,20.7,0.0,0.0,1,1,0,0,224538.0,729.0,0.0,728.0,1.0
서울특별시,1616716.5,2022-05-06,19.6,0.0,0.0,1,0,0,0,3516017.0,3596.0,0.0,3596.0,0.0
부산광역시,498634.5,2022-05-06,19.4,0.0,0.0,0,0,0,0,1061894.0,866.0,0.0,866.0,0.0
대구광역시,318752.0,2022-05-06,21.2,0.0,0.0,0,0,0,0,721235.0,1312.0,0.0,1312.0,0.0
인천광역시,453124.0,2022-05-06,18.3,0.0,0.0,1,0,0,0,1043084.0,1164.0,0.0,1153.0,11.0
광주광역시,197792.0,2022-05-06,20.7,0.0,0.0,0,0,0,0,509758.0,1450.0,0.0,1449.0,1.0
대전광역시,251814.5,2022-05-06,19.6,0.0,0.0,0,0,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,154990.5,2022-05-06,18.8,0.0,0.0,0,0,0,0,359595.0,1043.0,0.0,1043.0,0.0
세종특별자치시,86842.0,2022-05-06,19.0,0.0,0.0,0,0,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,1782567.5,2022-05-06,18.7,0.0,0.0,1,0,0,0,4774034.0,6168.0,0.0,6168.0,0.0
강원도,665973.0,2022-05-06,19.2,0.0,0.0,0,0,0,0,486257.0,1861.0,0.0,1860.0,1.0
충청북도,389182.5,2022-05-06,16.7,0.0,0.0,0,0,0,0,529217.0,1507.0,0.0,1505.0,2.0
충청남도,585088.0,2022-05-06,18.1,0.0,0.0,1,0,0,0,682797.0,1923.0,0.0,1923.0,0.0
전라북도,351456.0,2022-05-06,20.2,0.0,0.0,1,0,0,0,571104.0,1191.0,0.0,1189.0,2.0
전라남도,475699.0,2022-05-06,18.6,0.0,0.0,1,0,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,639425.5,2022-05-06,16.8,0.0,0.0,1,0,0,0,727913.0,2938.0,0.0,2938.0,0.0
경상남도,558862.5,2022-05-06,18.3,0.0,0.0,1,0,0,0,1045432.0,2607.0,0.0,2606.0,1.0
제주특별자치도,174041.0,2022-05-06,20.5,0.0,0.0,1,0,0,0,225685.0,571.0,0.0,571.0,0.0
서울특별시,1882758.5,2022-05-07,18.4,0.5,0.0,1,1,0,0,3522657.0,6641.0,0.0,6639.0,2.0
부산광역시,614418.0,2022-05-07,19.4,0.0,0.0,0,1,0,0,1064171.0,2278.0,0.0,2278.0,0.0
대구광역시,398954.5,2022-05-07,18.9,0.0,0.0,0,1,0,0,723548.0,2314.0,0.0,2314.0,0.0
인천광역시,610904.0,2022-05-07,16.6,0.3,0.0,1,1,0,0,1043084.0,1164.0,0.0,1153.0,11.0
광주광역시,244594.0,2022-05-07,18.2,0.0,0.0,0,1,0,0,509758.0,1450.0,0.0,1449.0,1.0
대전광역시,332955.0,2022-05-07,18.3,0.0,0.0,0,1,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,193602.5,2022-05-07,17.5,0.0,0.0,0,1,0,0,359595.0,1043.0,0.0,1043.0,0.0
세종특별자치시,114233.0,2022-05-07,16.9,0.0,0.0,0,1,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,2338910.0,2022-05-07,18.0,0.0,0.0,1,1,0,0,4783473.0,9444.0,0.0,9444.0,0.0
강원도,785865.5,2022-05-07,18.9,0.0,0.0,0,1,0,0,490328.0,1487.0,0.0,1486.0,1.0
충청북도,539836.5,2022-05-07,15.5,0.1,0.0,0,1,0,0,529217.0,1507.0,0.0,1505.0,2.0
충청남도,822188.5,2022-05-07,15.5,0.0,0.0,1,1,0,0,682797.0,1923.0,0.0,1923.0,0.0
전라북도,476770.0,2022-05-07,17.5,0.0,0.0,1,1,0,0,571104.0,1191.0,0.0,1189.0,2.0
전라남도,628239.5,2022-05-07,18.3,0.0,0.0,1,1,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,881573.0,2022-05-07,14.8,0.0,0.0,1,1,0,0,727913.0,2938.0,0.0,2938.0,0.0
경상남도,744870.0,2022-05-07,19.2,0.0,0.0,1,1,0,0,1045432.0,2607.0,0.0,2606.0,1.0
제주특별자치도,174097.0,2022-05-07,19.3,0.0,0.0,1,1,0,0,225685.0,571.0,0.0,571.0,0.0
서울특별시,1590652.0,2022-05-08,15.3,2.0,0.0,1,1,0,0,3522657.0,6641.0,0.0,6639.0,2.0
부산광역시,511378.0,2022-05-08,15.9,0.0,0.0,0,1,0,0,1065976.0,1805.0,0.0,1805.0,0.0
대구광역시,335961.5,2022-05-08,16.4,0.0,0.0,0,1,0,0,725969.0,2421.0,0.0,2421.0,0.0
인천광역시,544418.0,2022-05-08,15.2,0.7,0.0,1,1,0,0,1043084.0,1164.0,0.0,1153.0,11.0
광주광역시,200574.5,2022-05-08,17.4,0.0,0.0,0,1,0,0,509758.0,1450.0,0.0,1449.0,1.0
대전광역시,281806.0,2022-05-08,17.1,0.9,0.0,0,1,0,0,482709.0,675.0,0.0,674.0,1.0
울산광역시,174744.5,2022-05-08,14.5,0.0,0.0,0,1,0,0,362292.0,1118.0,0.0,1118.0,0.0
세종특별자치시,100047.5,2022-05-08,16.5,0.7,0.0,0,1,0,0,131035.0,360.0,0.0,360.0,0.0
경기도,2205245.0,2022-05-08,13.6,2.9,0.0,1,1,0,0,4792026.0,8553.0,0.0,8553.0,0.0
강원도,590082.5,2022-05-08,13.5,3.1,0.0,0,1,0,0,491759.0,1431.0,0.0,1431.0,0.0
충청북도,482328.0,2022-05-08,12.6,1.3,0.0,0,1,0,0,529217.0,1507.0,0.0,1505.0,2.0
충청남도,724563.0,2022-05-08,15.4,0.5,0.0,1,1,0,0,682797.0,1923.0,0.0,1923.0,0.0
전라북도,395328.5,2022-05-08,16.7,0.0,0.0,1,1,0,0,571104.0,1191.0,0.0,1189.0,2.0
전라남도,547844.5,2022-05-08,15.6,0.0,0.0,1,1,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,821198.0,2022-05-08,12.3,0.0,0.0,1,1,0,0,735727.0,2964.0,0.0,2961.0,3.0
경상남도,685867.0,2022-05-08,17.0,0.0,0.0,1,1,0,0,1045432.0,2607.0,0.0,2606.0,1.0
제주특별자치도,160156.5,2022-05-08,18.5,0.0,0.0,1,1,0,0,225685.0,571.0,0.0,571.0,0.0
서울특별시,1309623.0,2022-05-09,17.9,0.0,0.0,1,0,0,0,3531351.0,2715.0,0.0,2715.0,0.0
부산광역시,292988.5,2022-05-09,16.1,0.0,0.0,0,0,0,0,1065976.0,1805.0,0.0,1805.0,0.0
대구광역시,198866.5,2022-05-09,16.2,0.4,0.0,0,0,0,0,726941.0,972.0,0.0,972.0,0.0
인천광역시,324240.0,2022-05-09,16.1,0.0,0.0,1,0,0,0,1043084.0,1164.0,0.0,1153.0,11.0
광주광역시,128002.0,2022-05-09,17.3,0.0,0.0,0,0,0,0,509758.0,1450.0,0.0,1449.0,1.0
대전광역시,165522.0,2022-05-09,17.3,2.7,0.0,0,0,0,0,492160.0,778.0,0.0,778.0,0.0
울산광역시,102844.0,2022-05-09,15.1,0.0,0.0,0,0,0,0,362766.0,474.0,0.0,474.0,0.0
세종특별자치시,60623.5,2022-05-09,16.3,3.7,0.0,0,0,0,0,133403.0,152.0,0.0,152.0,0.0
경기도,1335705.0,2022-05-09,16.8,0.0,0.0,1,0,0,0,4797513.0,5487.0,0.0,5485.0,2.0
강원도,294878.5,2022-05-09,15.6,0.0,0.0,0,0,0,0,492567.0,808.0,0.0,808.0,0.0
충청북도,234752.0,2022-05-09,14.6,0.9,0.0,0,0,0,0,533996.0,701.0,0.0,699.0,2.0
충청남도,328688.5,2022-05-09,15.8,0.0,0.0,0,0,0,0,688416.0,906.0,0.0,906.0,0.0
전라북도,169883.0,2022-05-09,16.9,0.0,0.0,1,0,0,0,571104.0,1191.0,0.0,1189.0,2.0
전라남도,237681.5,2022-05-09,15.8,0.0,0.0,1,0,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,339101.0,2022-05-09,13.1,1.0,0.0,0,0,0,0,737282.0,1555.0,0.0,1554.0,1.0
경상남도,312242.0,2022-05-09,16.0,0.0,0.0,0,0,0,0,1053759.0,1375.0,0.0,1372.0,3.0
제주특별자치도,151917.5,2022-05-09,17.6,0.0,0.0,1,0,0,0,225685.0,571.0,0.0,571.0,0.0
서울특별시,1379710.5,2022-05-10,19.9,0.0,0.0,1,0,0,0,3531351.0,2715.0,0.0,2715.0,0.0
부산광역시,285029.5,2022-05-10,16.5,0.0,0.0,0,0,0,0,1065976.0,1805.0,0.0,1805.0,0.0
대구광역시,190820.0,2022-05-10,16.5,0.0,0.0,0,0,0,0,726941.0,972.0,0.0,972.0,0.0
인천광역시,329518.0,2022-05-10,18.8,0.0,0.0,1,0,0,0,1050289.0,2555.0,0.0,2550.0,5.0
광주광역시,122601.5,2022-05-10,18.4,0.0,0.0,0,0,0,0,515999.0,1523.0,0.0,1523.0,0.0
대전광역시,163838.5,2022-05-10,19.2,0.0,0.0,0,0,0,0,492160.0,778.0,0.0,778.0,0.0
울산광역시,104002.5,2022-05-10,15.3,0.0,0.0,0,0,0,0,364086.0,1321.0,0.0,1321.0,0.0
세종특별자치시,61876.5,2022-05-10,18.1,0.0,0.0,0,0,0,0,133403.0,152.0,0.0,152.0,0.0
경기도,1357769.0,2022-05-10,17.8,0.0,0.0,1,0,0,0,4808841.0,11334.0,0.0,11334.0,0.0
강원도,278432.0,2022-05-10,16.9,0.0,0.0,0,0,0,0,494394.0,1828.0,0.0,1828.0,0.0
충청북도,235655.0,2022-05-10,15.4,0.0,0.0,0,0,0,0,533996.0,701.0,0.0,699.0,2.0
충청남도,326882.5,2022-05-10,17.6,0.0,0.0,0,0,0,0,688416.0,906.0,0.0,906.0,0.0
전라북도,162141.0,2022-05-10,18.3,0.0,0.0,1,0,0,0,571104.0,1191.0,0.0,1189.0,2.0
전라남도,239172.5,2022-05-10,15.8,0.3,0.0,1,0,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,335209.0,2022-05-10,12.5,0.0,0.0,0,0,0,0,740115.0,2835.0,0.0,2833.0,2.0
경상남도,309106.0,2022-05-10,15.8,0.0,0.0,0,0,0,0,1053759.0,1375.0,0.0,1372.0,3.0
제주특별자치도,147273.0,2022-05-10,17.8,0.2,0.0,1,0,0,0,227524.0,405.0,0.0,405.0,0.0
서울특별시,1396472.0,2022-05-11,19.7,0.0,0.0,1,0,0,0,3531351.0,2715.0,0.0,2715.0,0.0
부산광역시,288536.5,2022-05-11,18.7,0.0,0.0,0,0,0,0,1071453.0,1997.0,0.0,1997.0,0.0
대구광역시,196017.5,2022-05-11,20.7,0.0,0.0,0,0,0,0,732404.0,2223.0,0.0,2223.0,0.0
인천광역시,338086.0,2022-05-11,16.8,0.0,0.0,1,0,0,0,1052463.0,2175.0,0.0,2162.0,13.0
광주광역시,124218.5,2022-05-11,20.8,0.0,0.0,0,0,0,0,515999.0,1523.0,0.0,1523.0,0.0
대전광역시,164626.0,2022-05-11,20.0,0.0,0.0,0,0,0,0,492160.0,778.0,0.0,778.0,0.0
울산광역시,102847.5,2022-05-11,18.5,0.0,0.0,0,0,0,0,364086.0,1321.0,0.0,1321.0,0.0
세종특별자치시,63668.5,2022-05-11,18.7,0.0,0.0,0,0,0,0,134240.0,371.0,0.0,371.0,0.0
경기도,1376994.5,2022-05-11,19.4,0.0,0.0,1,0,0,0,4808841.0,11334.0,0.0,11334.0,0.0
강원도,278271.0,2022-05-11,19.8,0.0,0.0,0,0,0,0,494394.0,1828.0,0.0,1828.0,0.0
충청북도,235802.0,2022-05-11,17.3,0.0,0.0,0,0,0,0,533996.0,701.0,0.0,699.0,2.0
충청남도,327117.0,2022-05-11,16.8,0.3,0.0,0,0,0,0,688416.0,906.0,0.0,906.0,0.0
전라북도,161605.5,2022-05-11,19.0,0.0,0.0,1,0,0,0,579714.0,1961.0,0.0,1961.0,0.0
전라남도,240698.5,2022-05-11,18.4,0.0,0.0,1,0,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,335251.0,2022-05-11,16.3,0.0,0.0,0,0,0,0,740115.0,2835.0,0.0,2833.0,2.0
경상남도,305200.0,2022-05-11,19.3,0.0,0.0,0,0,0,0,1053759.0,1375.0,0.0,1372.0,3.0
제주특별자치도,156152.5,2022-05-11,18.7,0.0,0.0,1,0,0,0,227524.0,405.0,0.0,405.0,0.0
서울특별시,1441909.0,2022-05-12,20.9,0.0,0.0,1,0,0,0,3551375.0,5695.0,0.0,5695.0,0.0
부산광역시,300440.0,2022-05-12,19.3,0.0,0.0,0,0,0,0,1071453.0,1997.0,0.0,1997.0,0.0
대구광역시,202072.5,2022-05-12,20.2,0.0,0.0,0,0,0,0,734292.0,1888.0,0.0,1888.0,0.0
인천광역시,348145.0,2022-05-12,18.6,0.0,0.0,1,0,0,0,1052463.0,2175.0,0.0,2162.0,13.0
광주광역시,128933.0,2022-05-12,21.1,0.0,0.0,0,0,0,0,515999.0,1523.0,0.0,1523.0,0.0
대전광역시,169998.5,2022-05-12,21.0,0.0,0.0,0,0,0,0,492160.0,778.0,0.0,778.0,0.0
울산광역시,105203.0,2022-05-12,18.6,0.0,0.0,0,0,0,0,364086.0,1321.0,0.0,1321.0,0.0
세종특별자치시,65341.5,2022-05-12,19.9,0.0,0.0,0,0,0,0,134571.0,331.0,0.0,331.0,0.0
경기도,1426407.5,2022-05-12,20.2,0.0,0.0,1,0,0,0,4827730.0,8392.0,0.0,8392.0,0.0
강원도,294077.0,2022-05-12,19.7,0.0,0.0,0,0,0,0,494394.0,1828.0,0.0,1828.0,0.0
충청북도,243302.5,2022-05-12,19.3,0.0,0.0,0,0,0,0,538858.0,1400.0,0.0,1398.0,2.0
충청남도,339976.0,2022-05-12,17.5,0.0,0.0,0,0,0,0,694365.0,1605.0,0.0,1605.0,0.0
전라북도,169610.0,2022-05-12,19.8,0.0,0.0,1,0,0,0,579714.0,1961.0,0.0,1961.0,0.0
전라남도,247936.5,2022-05-12,20.4,0.0,0.0,1,0,0,0,567561.0,1298.0,0.0,1298.0,0.0
경상북도,350339.5,2022-05-12,17.0,0.0,0.0,1,0,0,0,746078.0,2629.0,0.0,2627.0,2.0
경상남도,314513.5,2022-05-12,20.6,0.0,0.0,0,0,0,0,1062127.0,2259.0,0.0,2258.0,1.0
제주특별자치도,167468.0,2022-05-12,19.1,0.0,0.0,1,0,0,0,227524.0,405.0,0.0,405.0,0.0
서울특별시,1596854.0,2022-05-13,19.4,0.0,0.0,1,0,0,0,3556545.0,5178.0,0.0,5178.0,0.0
부산광역시,354392.5,2022-05-13,16.9,0.4,0.0,0,0,0,0,1074793.0,1602.0,0.0,1602.0,0.0
대구광역시,238542.5,2022-05-13,15.7,2.6,0.0,0,0,0,0,736086.0,1796.0,0.0,1796.0,0.0
인천광역시,391909.0,2022-05-13,18.0,0.0,0.0,1,0,0,0,1052463.0,2175.0,0.0,2162.0,13.0
광주광역시,152523.0,2022-05-13,17.9,0.0,0.0,0,0,0,0,520067.0,1099.0,0.0,1097.0,2.0
대전광역시,203199.5,2022-05-13,19.0,0.0,0.0,0,0,0,0,497479.0,1058.0,0.0,1055.0,3.0
울산광역시,118968.5,2022-05-13,15.8,0.0,0.0,1,0,0,0,367124.0,816.0,0.0,816.0,0.0
세종특별자치시,72838.5,2022-05-13,17.6,0.0,0.0,0,0,0,0,134571.0,331.0,0.0,331.0,0.0
경기도,1587397.0,2022-05-13,17.7,0.0,0.0,1,0,0,0,4827730.0,8392.0,0.0,8392.0,0.0
강원도,373173.5,2022-05-13,16.4,0.0,0.0,0,0,0,0,498544.0,1194.0,0.0,1193.0,1.0
충청북도,282429.0,2022-05-13,15.6,0.2,0.0,0,0,0,0,538858.0,1400.0,0.0,1398.0,2.0
충청남도,403889.5,2022-05-13,16.3,0.0,0.0,1,0,0,0,694365.0,1605.0,0.0,1605.0,0.0
전라북도,206657.5,2022-05-13,16.9,0.0,0.0,1,0,0,0,582580.0,1402.0,0.0,1400.0,2.0
전라남도,285862.5,2022-05-13,18.0,0.0,0.0,1,0,0,0,579331.0,1394.0,0.0,1394.0,0.0
경상북도,408436.0,2022-05-13,13.4,3.0,0.0,1,0,0,0,746078.0,2629.0,0.0,2627.0,2.0
경상남도,361522.0,2022-05-13,17.2,3.0,0.0,0,0,0,0,1064209.0,2082.0,0.0,2081.0,1.0
제주특별자치도,176022.0,2022-05-13,16.9,8.9,0.0,1,0,0,0,227524.0,405.0,0.0,405.0,0.0
서울특별시,1973937.0,2022-05-14,15.7,0.0,0.0,1,1,0,0,3556545.0,5178.0,0.0,5178.0,0.0
부산광역시,494784.5,2022-05-14,18.4,0.0,0.0,0,1,0,0,1076333.0,1540.0,0.0,1540.0,0.0
대구광역시,336836.5,2022-05-14,17.9,0.0,0.0,0,1,0,0,736086.0,1796.0,0.0,1796.0,0.0
인천광역시,578756.5,2022-05-14,14.4,0.0,0.0,1,1,0,0,1052463.0,2175.0,0.0,2162.0,13.0
광주광역시,208523.0,2022-05-14,16.4,0.0,0.0,0,1,0,0,520067.0,1099.0,0.0,1097.0,2.0
