baseYmd,AccumulateCovid19,areaNm,increase,AccumulateReleased,localIncrease,CovidForeigner
2022-01-30,2908.0,세종특별자치시,76.0,2422.0,74.0,2.0
2022-01-31,2986.0,세종특별자치시,78.0,2443.0,78.0,0.0
2022-02-01,3094.0,세종특별자치시,108.0,2454.0,108.0,0.0
2022-02-02,3234.0,세종특별자치시,140.0,2495.0,139.0,1.0
2022-02-03,3372.0,세종특별자치시,138.0,2543.0,137.0,1.0
2022-02-04,3624.0,세종특별자치시,252.0,2616.0,248.0,4.0
2022-02-05,3920.0,세종특별자치시,296.0,2688.0,293.0,3.0
2022-02-06,4189.0,세종특별자치시,270.0,2742.0,269.0,1.0
2022-02-07,4451.0,세종특별자치시,262.0,4451.0,261.0,1.0
2022-02-08,4695.0,세종특별자치시,244.0,2880.0,243.0,1.0
2022-02-09,4982.0,세종특별자치시,287.0,2961.0,285.0,2.0
2022-02-10,5255.0,세종특별자치시,273.0,3165.0,272.0,1.0
2022-02-11,5587.0,세종특별자치시,332.0,3513.0,332.0,0.0
2022-02-12,5913.0,세종특별자치시,326.0,3755.0,323.0,3.0
2022-02-13,6297.0,세종특별자치시,384.0,3983.0,383.0,1.0
2022-02-14,6650.0,세종특별자치시,353.0,4315.0,351.0,2.0
2022-02-15,7065.0,세종특별자치시,415.0,4550.0,415.0,0.0
2022-02-16,7761.0,세종특별자치시,696.0,4753.0,694.0,2.0
2022-02-17,8417.0,세종특별자치시,656.0,5052.0,656.0,0.0
2022-02-18,9119.0,세종특별자치시,703.0,5248.0,703.0,0.0
2022-02-19,9796.0,세종특별자치시,677.0,5509.0,676.0,1.0
2022-02-20,10454.0,세종특별자치시,658.0,5774.0,657.0,1.0
2022-02-21,11100.0,세종특별자치시,646.0,6225.0,643.0,3.0
2022-02-22,11748.0,세종특별자치시,648.0,6667.0,648.0,0.0
2022-02-23,12827.0,세종특별자치시,1079.0,7324.0,1079.0,0.0
2022-02-24,13909.0,세종특별자치시,1082.0,7979.0,1082.0,0.0
2022-02-25,14973.0,세종특별자치시,1064.0,8597.0,1064.0,0.0
2022-02-26,15971.0,세종특별자치시,998.0,9676.0,996.0,2.0
2022-02-27,16892.0,세종특별자치시,921.0,9676.0,920.0,1.0
2022-02-28,17726.0,세종특별자치시,834.0,9676.0,834.0,0.0
2022-03-01,18602.0,세종특별자치시,876.0,12002.0,876.0,0.0
2022-03-02,20014.0,세종특별자치시,1412.0,12002.0,1412.0,0.0
2022-03-03,21036.0,세종특별자치시,1022.0,12999.0,1022.0,0.0
2022-03-04,22613.0,세종특별자치시,1577.0,14834.0,1577.0,0.0
2022-03-05,24071.0,세종특별자치시,1458.0,15950.0,1458.0,0.0
2022-03-06,25455.0,세종특별자치시,1384.0,15950.0,1384.0,0.0
2022-03-07,26618.0,세종특별자치시,1163.0,15950.0,1163.0,0.0
2022-03-08,27967.0,세종특별자치시,1349.0,19064.0,1349.0,0.0
2022-03-09,30181.0,세종특별자치시,2214.0,19962.0,2214.0,0.0
2022-03-10,32125.0,세종특별자치시,1944.0,19962.0,1944.0,0.0
2022-03-11,33965.0,세종특별자치시,1840.0,19962.0,1840.0,0.0
2022-03-12,36477.0,세종특별자치시,2512.0,24464.0,2512.0,0.0
2022-03-13,38802.0,세종특별자치시,2325.0,24464.0,2325.0,0.0
2022-03-14,40941.0,세종특별자치시,2139.0,24464.0,2139.0,0.0
2022-03-15,43455.0,세종특별자치시,2514.0,28684.0,2514.0,0.0
2022-03-16,45487.0,세종특별자치시,2032.0,30453.0,2032.0,0.0
2022-03-17,50721.0,세종특별자치시,5234.0,32369.0,5234.0,0.0
2022-03-18,53837.0,세종특별자치시,3116.0,34648.0,3116.0,0.0
2022-03-19,56958.0,세종특별자치시,3121.0,36759.0,3121.0,0.0
2022-03-20,58909.0,세종특별자치시,1951.0,36759.0,1951.0,0.0
2022-03-21,61279.0,세종특별자치시,2370.0,36759.0,2370.0,0.0
2022-03-22,64613.0,세종특별자치시,3334.0,42724.0,3334.0,0.0
2022-03-23,68065.0,세종특별자치시,3452.0,47370.0,3452.0,0.0
2022-03-24,71811.0,세종특별자치시,3746.0,49898.0,3746.0,0.0
2022-03-25,75297.0,세종특별자치시,3486.0,52514.0,0.0,3486.0
2022-03-26,78304.0,세종특별자치시,3007.0,54882.0,3007.0,0.0
2022-03-27,80648.0,세종특별자치시,2344.0,54882.0,2344.0,0.0
2022-03-28,82866.0,세종특별자치시,2218.0,54882.0,2218.0,0.0
2022-03-29,85341.0,세종특별자치시,2476.0,0.0,2476.0,0.0
2022-03-30,21.0,세종특별자치시,4248.0,0.0,4248.0,0.0
2022-03-31,93479.0,세종특별자치시,3892.0,0.0,3892.0,0.0
2022-04-01,93479.0,세종특별자치시,3892.0,0.0,3892.0,0.0
2022-04-02,98576.0,세종특별자치시,2370.0,0.0,2370.0,0.0
2022-04-03,100537.0,세종특별자치시,1961.0,0.0,1961.0,0.0
2022-04-04,102167.0,세종특별자치시,1630.0,0.0,1630.0,0.0
2022-04-05,104410.0,세종특별자치시,2246.0,0.0,2246.0,0.0
2022-04-06,106585.0,세종특별자치시,2175.0,0.0,2175.0,0.0
2022-04-07,109212.0,세종특별자치시,2630.0,0.0,2630.0,0.0
2022-04-08,111103.0,세종특별자치시,1891.0,0.0,1891.0,0.0
2022-04-09,111103.0,세종특별자치시,1891.0,0.0,1891.0,0.0
2022-04-10,113950.0,세종특별자치시,1353.0,0.0,1353.0,0.0
2022-04-11,115052.0,세종특별자치시,1102.0,0.0,1102.0,0.0
2022-04-12,115052.0,세종특별자치시,1102.0,0.0,1102.0,0.0
2022-04-13,115052.0,세종특별자치시,1102.0,0.0,1102.0,0.0
2022-04-14,115052.0,세종특별자치시,1102.0,0.0,1102.0,0.0
2022-04-15,121148.0,세종특별자치시,1195.0,0.0,1195.0,0.0
2022-04-16,121148.0,세종특별자치시,1195.0,0.0,1195.0,0.0
2022-04-17,121148.0,세종특별자치시,1195.0,0.0,1195.0,0.0
2022-04-18,121148.0,세종특별자치시,1195.0,0.0,1195.0,0.0
2022-04-19,121148.0,세종특별자치시,1195.0,0.0,1195.0,0.0
2022-04-20,125478.0,세종특별자치시,1069.0,0.0,1069.0,0.0
2022-04-21,125478.0,세종특별자치시,1069.0,0.0,1069.0,0.0
2022-04-22,126843.0,세종특별자치시,570.0,0.0,570.0,0.0
2022-04-23,127469.0,세종특별자치시,626.0,0.0,626.0,0.0
2022-04-24,127469.0,세종특별자치시,626.0,0.0,626.0,0.0
2022-04-25,128271.0,세종특별자치시,416.0,0.0,416.0,0.0
2022-04-26,128936.0,세종특별자치시,666.0,0.0,666.0,0.0
2022-04-27,129525.0,세종특별자치시,589.0,0.0,589.0,0.0
2022-04-28,129525.0,세종특별자치시,589.0,0.0,589.0,0.0
2022-04-29,130293.0,세종특별자치시,343.0,0.0,343.0,0.0
2022-04-30,130293.0,세종특별자치시,343.0,0.0,343.0,0.0
2022-05-01,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-02,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-03,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-04,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-05,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-06,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-07,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-08,131035.0,세종특별자치시,360.0,0.0,360.0,0.0
2022-05-09,133403.0,세종특별자치시,152.0,0.0,152.0,0.0
2022-05-10,133403.0,세종특별자치시,152.0,0.0,152.0,0.0
2022-05-11,134240.0,세종특별자치시,371.0,0.0,371.0,0.0
2022-05-12,134571.0,세종특별자치시,331.0,0.0,331.0,0.0
2022-05-13,134571.0,세종특별자치시,331.0,0.0,331.0,0.0
2022-05-14,134571.0,세종특별자치시,331.0,0.0,331.0,0.0
2022-05-15,135349.0,세종특별자치시,228.0,0.0,228.0,0.0
2022-05-16,135509.0,세종특별자치시,160.0,0.0,160.0,0.0
2022-05-17,135802.0,세종특별자치시,294.0,0.0,294.0,0.0
2022-05-18,135802.0,세종특별자치시,294.0,0.0,294.0,0.0
2022-05-19,136368.0,세종특별자치시,269.0,0.0,269.0,0.0
2022-05-20,136368.0,세종특별자치시,269.0,0.0,269.0,0.0
2022-05-21,136806.0,세종특별자치시,209.0,0.0,209.0,0.0
2022-05-22,136806.0,세종특별자치시,209.0,0.0,209.0,0.0
2022-05-23,137099.0,세종특별자치시,109.0,0.0,109.0,0.0
2022-05-24,137373.0,세종특별자치시,275.0,0.0,275.0,0.0
2022-05-25,137627.0,세종특별자치시,254.0,0.0,254.0,0.0
2022-05-26,137627.0,세종특별자치시,254.0,0.0,254.0,0.0
2022-05-27,137940.0,세종특별자치시,152.0,0.0,152.0,0.0
2022-05-28,138054.0,세종특별자치시,114.0,0.0,114.0,0.0
2022-05-29,138054.0,세종특별자치시,114.0,0.0,114.0,0.0
2022-05-30,138054.0,세종특별자치시,114.0,0.0,114.0,0.0
2022-05-31,138054.0,세종특별자치시,114.0,0.0,114.0,0.0
2022-06-01,138054.0,세종특별자치시,114.0,0.0,114.0,0.0
2022-06-02,138615.0,세종특별자치시,99.0,0.0,99.0,0.0
2022-06-03,138615.0,세종특별자치시,99.0,0.0,99.0,0.0
2022-06-04,138830.0,세종특별자치시,104.0,0.0,104.0,0.0
2022-06-05,138830.0,세종특별자치시,104.0,0.0,104.0,0.0
2022-06-06,138830.0,세종특별자치시,104.0,0.0,104.0,0.0
2022-06-07,138830.0,세종특별자치시,104.0,0.0,104.0,0.0
2022-06-08,138830.0,세종특별자치시,104.0,0.0,104.0,0.0
2022-06-09,139294.0,세종특별자치시,118.0,0.0,118.0,0.0
2022-06-10,139294.0,세종특별자치시,118.0,0.0,118.0,0.0
2022-06-11,139294.0,세종특별자치시,118.0,0.0,118.0,0.0
2022-06-12,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-13,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-14,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-15,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-16,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-17,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-18,139565.0,세종특별자치시,82.0,0.0,82.0,0.0
2022-06-19,139961.0,세종특별자치시,52.0,0.0,47.0,5.0
2022-06-20,140005.0,세종특별자치시,44.0,0.0,40.0,4.0
2022-06-21,140005.0,세종특별자치시,44.0,0.0,40.0,4.0
2022-06-22,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-23,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-24,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-25,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-26,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-27,140144.0,세종특별자치시,76.0,0.0,67.0,9.0
2022-06-28,140467.0,세종특별자치시,52.0,0.0,52.0,0.0
2022-06-29,140467.0,세종특별자치시,52.0,0.0,52.0,0.0
2022-06-30,140467.0,세종특별자치시,52.0,0.0,52.0,0.0
2022-07-01,140672.0,세종특별자치시,55.0,0.0,54.0,1.0
2022-07-02,140751.0,세종특별자치시,79.0,0.0,78.0,1.0
2022-07-03,140821.0,세종특별자치시,70.0,0.0,70.0,0.0
2022-07-04,140878.0,세종특별자치시,57.0,0.0,55.0,2.0
2022-07-05,140995.0,세종특별자치시,117.0,0.0,108.0,9.0
2022-07-06,141148.0,세종특별자치시,153.0,0.0,150.0,3.0
2022-07-07,141259.0,세종특별자치시,111.0,0.0,107.0,4.0
2022-07-08,141424.0,세종특별자치시,165.0,0.0,160.0,5.0
2022-07-09,141600.0,세종특별자치시,176.0,0.0,173.0,3.0
2022-07-10,141796.0,세종특별자치시,196.0,0.0,190.0,6.0
2022-07-11,141899.0,세종특별자치시,103.0,0.0,103.0,0.0
2022-07-12,142217.0,세종특별자치시,320.0,0.0,317.0,3.0
2022-07-13,142591.0,세종특별자치시,375.0,0.0,369.0,6.0
2022-07-14,142857.0,세종특별자치시,266.0,0.0,260.0,6.0
2022-07-15,143116.0,세종특별자치시,259.0,0.0,258.0,1.0
2022-07-16,143421.0,세종특별자치시,305.0,0.0,302.0,3.0
2022-07-17,143738.0,세종특별자치시,317.0,0.0,313.0,4.0
2022-07-18,144007.0,세종특별자치시,269.0,0.0,264.0,5.0
2022-07-19,144564.0,세종특별자치시,559.0,0.0,551.0,8.0
2022-07-20,145086.0,세종특별자치시,522.0,0.0,504.0,18.0
2022-07-21,145578.0,세종특별자치시,492.0,0.0,488.0,4.0
2022-07-22,146106.0,세종특별자치시,528.0,0.0,523.0,5.0
2022-07-23,146597.0,세종특별자치시,493.0,0.0,486.0,7.0
2022-07-24,147182.0,세종특별자치시,585.0,0.0,582.0,3.0
2022-07-25,147414.0,세종특별자치시,232.0,0.0,224.0,8.0
2022-07-26,148210.0,세종특별자치시,796.0,0.0,792.0,4.0
2022-07-27,149042.0,세종특별자치시,832.0,0.0,825.0,7.0
2022-07-28,149770.0,세종특별자치시,728.0,0.0,722.0,6.0
2022-07-29,150398.0,세종특별자치시,632.0,0.0,622.0,10.0
2022-07-30,151020.0,세종특별자치시,623.0,0.0,615.0,8.0
2022-07-31,151608.0,세종특별자치시,588.0,0.0,581.0,7.0
2022-08-01,151967.0,세종특별자치시,359.0,0.0,349.0,10.0
2022-08-02,152972.0,세종특별자치시,1010.0,0.0,1004.0,6.0
2022-08-03,153921.0,세종특별자치시,950.0,0.0,933.0,17.0
2022-08-04,154837.0,세종특별자치시,918.0,0.0,916.0,2.0
2022-08-05,155709.0,세종특별자치시,873.0,0.0,870.0,3.0
2022-08-06,156532.0,세종특별자치시,823.0,0.0,813.0,10.0
2022-08-07,157395.0,세종특별자치시,863.0,0.0,852.0,11.0
2022-08-08,157915.0,세종특별자치시,520.0,0.0,508.0,12.0
2022-08-09,159068.0,세종특별자치시,1155.0,0.0,1153.0,2.0
2022-08-10,160394.0,세종특별자치시,1327.0,0.0,1318.0,9.0
2022-08-11,161446.0,세종특별자치시,1053.0,0.0,1045.0,8.0
2022-08-12,162430.0,세종특별자치시,984.0,0.0,978.0,6.0
2022-08-13,163494.0,세종특별자치시,1064.0,0.0,1051.0,13.0
2022-08-14,164543.0,세종특별자치시,1049.0,0.0,1044.0,5.0
2022-08-15,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-16,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-17,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-18,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-19,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-20,165065.0,세종특별자치시,522.0,0.0,514.0,8.0
2022-08-21,171832.0,세종특별자치시,954.0,0.0,950.0,4.0
2022-08-22,172307.0,세종특별자치시,475.0,0.0,470.0,5.0
2022-08-23,173555.0,세종특별자치시,1248.0,0.0,1234.0,14.0
2022-08-24,174722.0,세종특별자치시,1171.0,0.0,1164.0,7.0
2022-08-25,175665.0,세종특별자치시,944.0,0.0,939.0,5.0
2022-08-26,176576.0,세종특별자치시,911.0,0.0,909.0,2.0
2022-08-27,177409.0,세종특별자치시,833.0,0.0,830.0,3.0
2022-08-28,178223.0,세종특별자치시,814.0,0.0,808.0,6.0
2022-08-29,178663.0,세종특별자치시,440.0,0.0,434.0,6.0
2022-08-30,179728.0,세종특별자치시,1067.0,0.0,1060.0,7.0
2022-08-31,180575.0,세종특별자치시,849.0,0.0,845.0,4.0
2022-09-01,181255.0,세종특별자치시,682.0,0.0,681.0,1.0
2022-09-02,181255.0,세종특별자치시,682.0,0.0,681.0,1.0
2022-09-03,181255.0,세종특별자치시,682.0,0.0,681.0,1.0
2022-09-04,183548.0,세종특별자치시,719.0,0.0,716.0,3.0
2022-09-05,183912.0,세종특별자치시,364.0,0.0,352.0,12.0
2022-09-06,184874.0,세종특별자치시,962.0,0.0,961.0,1.0
2022-09-07,185628.0,세종특별자치시,755.0,0.0,754.0,1.0
2022-09-08,186236.0,세종특별자치시,609.0,0.0,609.0,0.0
2022-09-09,186812.0,세종특별자치시,577.0,0.0,576.0,1.0
2022-09-10,187226.0,세종특별자치시,414.0,0.0,411.0,3.0
2022-09-11,187514.0,세종특별자치시,288.0,0.0,287.0,1.0
2022-09-12,187935.0,세종특별자치시,421.0,0.0,417.0,4.0
2022-09-13,188502.0,세종특별자치시,567.0,0.0,558.0,9.0
2022-09-14,189344.0,세종특별자치시,844.0,0.0,838.0,6.0
2022-09-15,189931.0,세종특별자치시,587.0,0.0,584.0,3.0
2022-09-16,190365.0,세종특별자치시,436.0,0.0,432.0,4.0
2022-09-17,190691.0,세종특별자치시,327.0,0.0,326.0,1.0
2022-09-18,190981.0,세종특별자치시,290.0,0.0,286.0,4.0
2022-09-19,191189.0,세종특별자치시,208.0,0.0,206.0,2.0
2022-09-20,191609.0,세종특별자치시,420.0,0.0,418.0,2.0
2022-09-21,191928.0,세종특별자치시,319.0,0.0,317.0,2.0
2022-09-22,192179.0,세종특별자치시,251.0,0.0,245.0,6.0
2022-09-23,192435.0,세종특별자치시,256.0,0.0,254.0,2.0
2022-09-24,192666.0,세종특별자치시,231.0,0.0,227.0,4.0
2022-09-25,192861.0,세종특별자치시,195.0,0.0,192.0,3.0
2022-09-26,192861.0,세종특별자치시,195.0,0.0,192.0,3.0
2022-09-27,193327.0,세종특별자치시,332.0,0.0,332.0,0.0
2022-09-28,193626.0,세종특별자치시,299.0,0.0,290.0,9.0
2022-09-29,193859.0,세종특별자치시,233.0,0.0,232.0,1.0
2022-09-30,194077.0,세종특별자치시,218.0,0.0,212.0,6.0
2022-10-01,194298.0,세종특별자치시,222.0,0.0,220.0,2.0
2022-10-02,194509.0,세종특별자치시,211.0,0.0,209.0,2.0
2022-10-03,194620.0,세종특별자치시,111.0,0.0,106.0,5.0
2022-10-04,194804.0,세종특별자치시,184.0,0.0,184.0,0.0
2022-10-05,195078.0,세종특별자치시,274.0,0.0,273.0,1.0
2022-10-06,195299.0,세종특별자치시,221.0,0.0,219.0,2.0
2022-10-07,195473.0,세종특별자치시,174.0,0.0,174.0,0.0
2022-10-08,195622.0,세종특별자치시,149.0,0.0,148.0,1.0
2022-10-09,195755.0,세종특별자치시,133.0,0.0,133.0,0.0
2022-10-10,195832.0,세종특별자치시,77.0,0.0,76.0,1.0
2022-10-11,195975.0,세종특별자치시,143.0,0.0,141.0,2.0
2022-10-12,196215.0,세종특별자치시,240.0,0.0,237.0,3.0
2022-10-13,196443.0,세종특별자치시,230.0,0.0,229.0,1.0
2022-10-14,196614.0,세종특별자치시,172.0,0.0,171.0,1.0
2022-10-15,196793.0,세종특별자치시,179.0,0.0,179.0,0.0
2022-10-16,196985.0,세종특별자치시,192.0,0.0,190.0,2.0
2022-10-17,197083.0,세종특별자치시,98.0,0.0,97.0,1.0
2022-10-18,197331.0,세종특별자치시,248.0,0.0,247.0,1.0
2022-10-19,197539.0,세종특별자치시,208.0,0.0,208.0,0.0
2022-10-20,197714.0,세종특별자치시,175.0,0.0,170.0,5.0
2022-10-21,197884.0,세종특별자치시,170.0,0.0,169.0,1.0
2022-10-22,198077.0,세종특별자치시,193.0,0.0,193.0,0.0
2022-10-23,198296.0,세종특별자치시,219.0,0.0,219.0,0.0
2022-10-24,198428.0,세종특별자치시,132.0,0.0,132.0,0.0
2022-10-25,198867.0,세종특별자치시,439.0,0.0,437.0,2.0
2022-10-26,199230.0,세종특별자치시,363.0,0.0,363.0,0.0
2022-10-27,199230.0,세종특별자치시,363.0,0.0,363.0,0.0
2022-10-28,199881.0,세종특별자치시,309.0,0.0,308.0,1.0
2022-10-29,200182.0,세종특별자치시,301.0,0.0,300.0,1.0
2022-10-30,200511.0,세종특별자치시,329.0,0.0,328.0,1.0
2022-10-31,200511.0,세종특별자치시,329.0,0.0,328.0,1.0
2022-11-01,201207.0,세종특별자치시,517.0,0.0,514.0,3.0
2022-11-02,201731.0,세종특별자치시,524.0,0.0,524.0,0.0
2022-11-03,202150.0,세종특별자치시,419.0,0.0,419.0,0.0
2022-11-04,202546.0,세종특별자치시,397.0,0.0,397.0,0.0
2022-11-05,202912.0,세종특별자치시,366.0,0.0,366.0,0.0
2022-11-06,203229.0,세종특별자치시,317.0,0.0,317.0,0.0
2022-11-07,203429.0,세종특별자치시,200.0,0.0,199.0,1.0
2022-11-08,204087.0,세종특별자치시,658.0,0.0,657.0,1.0
2022-11-09,204552.0,세종특별자치시,465.0,0.0,465.0,0.0
2022-11-10,205072.0,세종특별자치시,520.0,0.0,520.0,0.0
2022-11-11,205526.0,세종특별자치시,454.0,0.0,452.0,2.0
2022-11-12,206022.0,세종특별자치시,497.0,0.0,496.0,1.0
2022-11-13,206467.0,세종특별자치시,445.0,0.0,445.0,0.0
2022-11-14,206654.0,세종특별자치시,187.0,0.0,187.0,0.0
2022-11-15,207288.0,세종특별자치시,634.0,0.0,634.0,0.0
2022-11-16,207815.0,세종특별자치시,527.0,0.0,525.0,2.0
2022-11-17,208265.0,세종특별자치시,450.0,0.0,450.0,0.0
2022-11-18,208670.0,세종특별자치시,405.0,0.0,405.0,0.0
2022-11-19,209062.0,세종특별자치시,392.0,0.0,392.0,0.0
2022-11-20,209062.0,세종특별자치시,392.0,0.0,392.0,0.0
2022-11-21,209750.0,세종특별자치시,256.0,0.0,256.0,0.0
2022-11-22,210330.0,세종특별자치시,580.0,0.0,580.0,0.0
2022-11-23,210871.0,세종특별자치시,541.0,0.0,540.0,1.0
2022-11-24,210871.0,세종특별자치시,424.0,0.0,424.0,0.0
2022-11-25,211739.0,세종특별자치시,444.0,0.0,443.0,1.0
2022-11-26,212114.0,세종특별자치시,375.0,0.0,374.0,1.0
2022-11-27,212500.0,세종특별자치시,386.0,0.0,386.0,0.0
2022-11-28,212725.0,세종특별자치시,225.0,0.0,225.0,0.0
2022-11-29,213240.0,세종특별자치시,515.0,0.0,514.0,1.0
2022-11-30,213757.0,세종특별자치시,517.0,0.0,517.0,0.0
2022-12-01,214215.0,세종특별자치시,458.0,0.0,458.0,0.0
2022-12-02,214578.0,세종특별자치시,363.0,0.0,363.0,0.0
2022-12-03,215050.0,세종특별자치시,473.0,0.0,473.0,0.0
2022-12-04,215515.0,세종특별자치시,465.0,0.0,465.0,0.0
2022-12-05,215515.0,세종특별자치시,465.0,0.0,465.0,0.0
2022-12-06,216404.0,세종특별자치시,640.0,0.0,640.0,0.0
2022-12-07,217052.0,세종특별자치시,648.0,0.0,648.0,0.0
2022-12-08,217052.0,세종특별자치시,648.0,0.0,648.0,0.0
2022-12-09,218151.0,세종특별자치시,522.0,0.0,522.0,0.0
2022-12-10,218697.0,세종특별자치시,548.0,0.0,548.0,0.0
2022-12-11,219208.0,세종특별자치시,511.0,0.0,511.0,0.0
2022-12-12,219414.0,세종특별자치시,206.0,0.0,206.0,0.0
2022-12-13,220184.0,세종특별자치시,770.0,0.0,770.0,0.0
2022-12-14,220812.0,세종특별자치시,628.0,0.0,628.0,0.0
2022-12-15,221399.0,세종특별자치시,587.0,0.0,587.0,0.0
2022-12-16,221895.0,세종특별자치시,496.0,0.0,495.0,1.0
2022-12-17,222493.0,세종특별자치시,598.0,0.0,598.0,0.0
2022-12-18,223017.0,세종특별자치시,524.0,0.0,524.0,0.0
2022-12-19,223240.0,세종특별자치시,223.0,0.0,223.0,0.0
2022-12-20,224036.0,세종특별자치시,796.0,0.0,796.0,0.0
2022-12-21,224766.0,세종특별자치시,730.0,0.0,729.0,1.0
2022-12-22,225403.0,세종특별자치시,637.0,0.0,637.0,0.0
2022-12-23,225960.0,세종특별자치시,557.0,0.0,557.0,0.0
2022-12-24,226542.0,세종특별자치시,582.0,0.0,582.0,0.0
2022-12-25,227067.0,세종특별자치시,525.0,0.0,525.0,0.0
2022-12-26,227272.0,세종특별자치시,205.0,0.0,205.0,0.0
2022-12-27,228005.0,세종특별자치시,733.0,0.0,733.0,0.0
2022-12-28,228690.0,세종특별자치시,685.0,0.0,685.0,0.0
2022-12-29,229295.0,세종특별자치시,605.0,0.0,604.0,1.0
2022-12-30,229758.0,세종특별자치시,463.0,0.0,463.0,0.0
2022-12-31,230222.0,세종특별자치시,465.0,0.0,464.0,1.0
2022-01-01,11602.0,충청북도,104.0,10540.0,103.0,1.0
2022-01-02,11652.0,충청북도,50.0,10613.0,49.0,1.0
2022-01-03,11699.0,충청북도,47.0,10759.0,45.0,2.0
2022-01-04,11760.0,충청북도,61.0,10858.0,61.0,0.0
2022-01-05,11828.0,충청북도,68.0,10950.0,67.0,1.0
2022-01-06,11873.0,충청북도,45.0,11011.0,45.0,0.0
2022-01-07,11963.0,충청북도,90.0,11063.0,88.0,2.0
2022-01-08,12016.0,충청북도,53.0,11149.0,51.0,2.0
2022-01-09,12050.0,충청북도,34.0,11224.0,32.0,2.0
2022-01-10,12080.0,충청북도,30.0,11286.0,27.0,3.0
2022-01-11,12134.0,충청북도,54.0,11375.0,53.0,1.0
2022-01-12,12202.0,충청북도,68.0,11443.0,66.0,2.0
2022-01-13,12263.0,충청북도,61.0,11491.0,58.0,3.0
2022-01-14,12333.0,충청북도,71.0,11565.0,67.0,4.0
2022-01-15,12416.0,충청북도,83.0,11618.0,77.0,6.0
2022-01-16,12455.0,충청북도,39.0,11646.0,37.0,2.0
2022-01-17,12497.0,충청북도,42.0,11725.0,38.0,4.0
2022-01-18,12555.0,충청북도,59.0,11766.0,55.0,4.0
2022-01-19,12636.0,충청북도,81.0,11803.0,79.0,2.0
2022-01-20,12812.0,충청북도,176.0,11844.0,174.0,2.0
2022-01-21,12898.0,충청북도,87.0,11903.0,85.0,2.0
2022-01-22,13048.0,충청북도,150.0,11961.0,143.0,7.0
